bin coverage transcript strand gene cigar MD NM fileName species introns_len introns_num swap.introns_len
myseq0.fa.r112 0.99 maker-168401677-snap-gene-0.48-mRNA-1 0 7168520 348M2129N195M175N830M MD:Z:1373 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 2129,175 2 2129,175
myseq0.fa.r112 0.99 augustus_masked-168413161-processed-gene-0.7-mRNA-1 16 7026878 396M MD:Z:396 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168559473-processed-gene-0.2-mRNA-1 0 7132134 219M117N100M97N129M84N152M92N88M79N94M167N32M355N57M111N419M MD:Z:1290 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 117,97,84,92,79,167,355,111 8 117,97,84,92,79,167,355,111
myseq0.fa.r112 0.99 maker-168577015-snap-gene-0.17-mRNA-1 0 7168735 535M2143N770M MD:Z:41A178G579G124G139A109A29A10C88 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 2143 1 2143
myseq3000.fa.r112 0.99 augustus_masked-161971473-processed-gene-0.0-mRNA-1 0 9253665 960M MD:Z:269C372G41G40CC14A4C32C20A8T2G38C108 NM:i:12 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 maker-167077732-augustus-gene-0.4-mRNA-1 16 9297744 265M148N2459M622N164M MD:Z:158G5C225AG348G149A72C12T89C101T212G43C166C149G191A354A391G206 NM:i:17 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 148,622 2 622,148
myseq9000.fa.r112 0.99 augustus_masked-168174636-processed-gene-0.1-mRNA-1 0 9132109 1530M MD:Z:137T312A141C362T45C528 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 maker-168388939-augustus-gene-0.17-mRNA-1 16 9302927 454M588N35M135N75M161N78M MD:Z:181T81A28A349 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 588,135,161 3 161,135,588
myseq0.fa.r112 0.99 augustus_masked-168522460-processed-gene-0.0-mRNA-1 16 7061674 1023M MD:Z:1011G11 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168522793-processed-gene-0.10-mRNA-1 0 4695025 1473M MD:Z:1473 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168517429-processed-gene-0.7-mRNA-1 16 7075906 393M MD:Z:393 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-166273037-processed-gene-0.0-mRNA-1 16 7665234 1529M MD:Z:10A54C59G186T208G46T242T35A34C67A59C179C13A197G19A106 NM:i:15 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 maker-167464733-augustus-gene-0.4-mRNA-1 16 7748679 567M239N218M118N151M MD:Z:206T729 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 239,118 2 118,239
myseq0.fa.r112 0.99 augustus_masked-168185806-processed-gene-0.24-mRNA-1 0 5649539 2355M MD:Z:80T326C1947 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168272079-processed-gene-0.0-mRNA-1 16 7133386 300M MD:Z:300 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-166924171-processed-gene-0.0-mRNA-1 0 9283324 1476M MD:Z:96T22A79G456T143G675 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-168323003-processed-gene-0.22-mRNA-1 0 7165996 2973M MD:Z:521C1955G495 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 maker-168531786-augustus-gene-0.52-mRNA-1 0 7098337 1016M255N64M204N1354M MD:Z:415T96A22T321C3C30T168T35C194T121G422G62T315T41T94T80 NM:i:15 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 255,204 2 255,204
myseq12000.fa.r112 0.99 maker-167096174-augustus-gene-0.4-mRNA-1 16 7737542 679M1429N208M196N209M MD:Z:1096 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 1429,196 2 196,1429
myseq0.fa.r112 0.99 augustus_masked-168276834-processed-gene-1.23-mRNA-1 16 7169035 495M163N87M91N133M2647N274M106N127M232N255M MD:Z:1371 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 163,91,2647,106,232 5 232,106,2647,91,163
myseq0.fa.r112 0.99 augustus_masked-168189649-processed-gene-0.4-mRNA-1 16 7168937 221M87N197M2754N400M MD:Z:765C52 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 87,2754 2 2754,87
myseq0.fa.r112 0.99 augustus_masked-168524451-processed-gene-0.2-mRNA-1 16 7155609 1962M MD:Z:532T334T268C36G200C73A34T125T285C8T57 NM:i:10 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168425879-processed-gene-0.8-mRNA-1 16 7084883 2448M MD:Z:323T97C2026 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-168441156-processed-gene-0.18-mRNA-1 16 7156919 276M MD:Z:16G174A27G56 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168574494-processed-gene-1.50-mRNA-1 0 7165188 375M MD:Z:375 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-167850314-processed-gene-0.79-mRNA-1 16 7165284 1308M MD:Z:12T1295 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-166526482-processed-gene-0.0-mRNA-1 0 1133043 930M MD:Z:119T8G21G178C11G26G35A35A41T192T8T55T24G1C162 NM:i:14 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq6000.fa.r112 0.99 snap_masked-168529423-processed-gene-0.21-mRNA-1 0 6798193 1983M MD:Z:92T274C276G617T161A75G264G113C85C17 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168522012-processed-gene-0.10-mRNA-1 16 7165574 2235M MD:Z:273C215C585G150G15A180G62T136A14G148A114G138C2C73C108G7 NM:i:15 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 maker-167123460-augustus-gene-0.4-mRNA-1 16 7751047 364M124N220M500N122M133N186M MD:Z:42C1T86C50C189A519 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 124,500,133 3 133,500,124
myseq9000.fa.r112 0.99 augustus_masked-166421319-processed-gene-0.0-mRNA-1 16 9292106 540M MD:Z:79C444G15 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 maker-167793963-augustus-gene-0.22-mRNA-2 16 7163676 520M87N189M259N106M122N314M176N135M216N81M155N186M183N193M84N107M107N75M131N156M133N84M89N114M132N96M86N91M640N107M130N160M80N515M MD:Z:2731G110T386 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 87,259,122,176,216,155,183,84,107,131,133,89,132,86,640,130,80 17 80,130,640,86,132,89,133,131,107,84,183,155,216,176,122,259,87
myseq12000.fa.r112 0.99 augustus_masked-167152372-processed-gene-0.0-mRNA-1 16 7751309 1644M MD:Z:1644 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 snap_masked-168283834-processed-gene-0.13-mRNA-1 0 7619955 1212M MD:Z:1212 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168144026-processed-gene-0.0-mRNA-1 16 9209889 2583M MD:Z:681A1611A227G1A59 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq9000.fa.r112 0.99 maker-162541194-augustus-gene-0.4-mRNA-1 16 9300331 689M413N1685M MD:Z:392T45C57G23A45C358C502T195T81G265G26T103A210A35C23 NM:i:14 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 413 1 413
myseq0.fa.r112 0.99 maker-166436681-snap-gene-0.5-mRNA-1 16 7135293 402M107N339M114N321M107N282M107N339M107N217M2677N71M145N703M MD:Z:443G3T60G1383A27C100C652 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 107,114,107,107,107,2677,145 7 145,2677,107,107,107,114,107
myseq12000.fa.r112 0.99 augustus_masked-162128440-processed-gene-0.0-mRNA-1 0 7715879 393M MD:Z:49G1G59C281 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 maker-167900391-augustus-gene-0.19-mRNA-1 16 7051784 632M681N687M334N366M MD:Z:175T80G123C3G142T354C17A784 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 681,334 2 334,681
myseq12000.fa.r112 0.99 snap_masked-168562115-processed-gene-0.55-mRNA-1 0 6855745 846M MD:Z:205G217A422 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168576390-processed-gene-0.20-mRNA-1 16 7052040 1072M684N17M MD:Z:552G200A30A304 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 684 1 684
myseq0.fa.r112 0.99 augustus_masked-168231049-processed-gene-0.1-mRNA-1 16 7068691 600M MD:Z:600 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq9000.fa.r112 0.99 augustus_masked-166546170-processed-gene-0.0-mRNA-1 0 9135710 2133M MD:Z:40A172T148T42A115T48G36A62C69C860T18G142A208A60T99 NM:i:14 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-164156711-processed-gene-0.0-mRNA-1 0 9298491 1281M MD:Z:61G498T23G104T473A76G40 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 genemark-168240060-processed-gene-0.51-mRNA-1 0 7104532 306M MD:Z:306 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 maker-159254874-augustus-gene-0.4-mRNA-1 0 7163702 562M895N1011M MD:Z:340G211AT91T519G221A185 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 895 1 895
myseq0.fa.r112 0.99 augustus_masked-168552037-processed-gene-0.32-mRNA-1 16 7150084 2376M MD:Z:1932C443 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168186093-processed-gene-0.30-mRNA-1 16 7129346 654M MD:Z:98C214G340 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168520326-processed-gene-0.1-mRNA-1 16 7024188 459M MD:Z:7C413C37 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168448022-processed-gene-0.1-mRNA-1 0 7135572 2841M MD:Z:86G135A490G323A25T421G778G207C368 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 snap_masked-166653108-processed-gene-0.2-mRNA-1 16 7715326 420M MD:Z:420 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-168577239-processed-gene-1.47-mRNA-1 16 7159647 394M MD:Z:138G139T115 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-168360713-processed-gene-0.10-mRNA-1 16 7678973 1935M MD:Z:99G311A68G291T197G16C152C56T117C81C18T251C89A12A163 NM:i:14 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-40662775-processed-gene-0.1-mRNA-1 16 3256915 296M MD:Z:296 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 maker-168189895-augustus-gene-0.55-mRNA-1 0 7165591 371M186N500M85N110M107N1755M309N181M133N973M MD:Z:2170C242G897G578 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 186,85,107,309,133 5 186,85,107,309,133
myseq0.fa.r112 0.99 augustus_masked-168190482-processed-gene-0.3-mRNA-1 16 7165824 393M MD:Z:272T11A108 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 maker-167237664-snap-gene-0.3-mRNA-1 16 7127476 1767M223N503M MD:Z:187C161A14C19A138T2C504C48A31A13G611T95T435 NM:i:12 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 223 1 223
myseq9000.fa.r112 0.99 augustus_masked-168536555-processed-gene-0.3-mRNA-1 16 9135883 2145M MD:Z:390G134G571T129T48A61A806 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168207067-processed-gene-0.9-mRNA-1 16 7117445 348M114N371M225N137M78N80M MD:Z:109T30A6T36A21T22T115G85C72T92T42A7A48T66T19G151 NM:i:15 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 114,225,78 3 78,225,114
myseq0.fa.r112 0.99 maker-168285004-snap-gene-0.126-mRNA-1 0 2251114 696M429N174M809N822M MD:Z:80C616A154A22T114T434G46G219 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 429,809 2 429,809
myseq0.fa.r112 0.99 augustus_masked-158868022-processed-gene-0.0-mRNA-1 0 7165712 2424M MD:Z:464T289C27A155C52A116AT86G73C984A57T110 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168424026-processed-gene-0.0-mRNA-1 16 3219145 44M78N52M221N34M76N1868M1138N418M77N220M167N79M MD:Z:18T334T535G292T371G725C196G237 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 78,221,76,1138,77,167 6 167,77,1138,76,221,78
myseq0.fa.r112 0.99 maker-168001785-augustus-gene-0.7-mRNA-1 0 7043929 323M138N852M514N40M MD:Z:568T252A393 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 138,514 2 138,514
myseq12000.fa.r112 0.99 maker-167998797-snap-gene-0.12-mRNA-1 16 5932646 175M123N39M110N69M85N22M186N47M87N413M188N136M344N31M112N290M331N206M228N76M MD:Z:380T133T52T936 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 123,110,85,186,87,188,344,112,331,228 10 228,331,112,344,188,87,186,85,110,123
myseq0.fa.r112 0.99 augustus_masked-159081026-processed-gene-0.0-mRNA-1 16 7165624 1260M MD:Z:1012C247 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168240540-processed-gene-0.18-mRNA-1 16 7115278 360M MD:Z:122C237 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-168275735-processed-gene-0.52-mRNA-1 0 1839825 207M MD:Z:207 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-168557446-processed-gene-1.48-mRNA-1 0 7112583 1884M MD:Z:1884 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 maker-168188177-augustus-gene-0.35-mRNA-1 0 7136649 354M93N281M MD:Z:548G86 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 93 1 93
myseq0.fa.r112 0.99 maker-168232610-augustus-gene-0.76-mRNA-1 0 7061251 163M92N1283M99N191M191N536M MD:Z:170T543T546A911 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 92,99,191 3 92,99,191
myseq0.fa.r112 0.99 augustus_masked-168507534-processed-gene-0.0-mRNA-1 16 7093153 393M MD:Z:100T169T122 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 maker-168024443-snap-gene-0.22-mRNA-1 16 7047440 3064M27N212M MD:Z:204A865G2T986C96C1118 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 27 1 27
myseq0.fa.r112 0.99 maker-168413703-augustus-gene-0.41-mRNA-1 16 2997858 388M96N90M119N391M MD:Z:156C38C52T247A104A181C85 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 96,119 2 119,96
myseq0.fa.r112 0.99 snap_masked-168559860-processed-gene-1.83-mRNA-1 16 7083520 1782M MD:Z:884G260A636 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
