bin coverage transcript strand gene cigar MD NM fileName species introns_len introns_num swap.introns_len
myseq3000.fa.r112 0.99 augustus_masked-168183681-processed-gene-0.1-mRNA-1 16 9298246 1032M MD:Z:690C341 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168316921-processed-gene-0.10-mRNA-1 0 9233739 1137M MD:Z:101T997A29C7 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-162508246-processed-gene-0.1-mRNA-1 16 9207370 626M MD:Z:93G24C344C162 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168338708-processed-gene-0.8-mRNA-1 0 9299629 465M MD:Z:30T48C385 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168405760-processed-gene-0.0-mRNA-1 0 9208722 1461M MD:Z:90CA1131T237 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168212046-processed-gene-0.9-mRNA-1 0 9239678 1032M MD:Z:1032 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 snap_masked-168314700-processed-gene-0.10-mRNA-1 16 9249197 357M MD:Z:357 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168577632-processed-gene-0.16-mRNA-1 0 9132338 324M MD:Z:316A7 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-164312928-processed-gene-0.0-mRNA-1 16 9300549 1560M MD:Z:168T161C141C89T103A74G157C84A32T447C94 NM:i:10 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-166177354-processed-gene-0.0-mRNA-1 0 7689517 921M MD:Z:156G764 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-167942660-processed-gene-0.4-mRNA-1 0 9236790 321M MD:Z:321 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168550332-processed-gene-0.4-mRNA-1 16 9269050 1455M MD:Z:19G5C90A137A228C256A40A42G13G616 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 genemark-168313065-processed-gene-0.25-mRNA-1 16 9256906 315M MD:Z:315 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-166846130-processed-gene-0.1-mRNA-1 16 9135461 1251M MD:Z:307C588T354 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168452559-processed-gene-0.5-mRNA-1 0 9132955 1197M MD:Z:324C90C356G5A411C6 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq9000.fa.r112 0.99 augustus_masked-164913955-processed-gene-0.0-mRNA-1 0 9297339 321M MD:Z:78A28C89T27G85A9 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-167836486-processed-gene-0.1-mRNA-1 16 9192406 294M MD:Z:294 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168410142-processed-gene-0.2-mRNA-1 0 9273947 2949M MD:Z:83C59G314A395T143G5TG16T216A59G16G6T305T93T87G260G317T182C101G273 NM:i:19 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 snap_masked-166542228-processed-gene-0.4-mRNA-1 0 9300707 360M MD:Z:295T64 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-108595395-processed-gene-0.2-mRNA-1 16 1671744 570M MD:Z:76C24C93C9C80A18A109T52G64A36 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 snap_masked-168506658-processed-gene-0.77-mRNA-1 0 9266158 225M MD:Z:155G69 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-167964991-processed-gene-0.1-mRNA-1 16 9276067 954M MD:Z:567C115C70C76G122 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168186690-processed-gene-0.8-mRNA-1 16 9292491 339M MD:Z:48T5T34C2T42T72C41A33T54 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168556463-processed-gene-0.3-mRNA-1 16 9138658 324M MD:Z:71C128T123 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-166359288-processed-gene-0.0-mRNA-1 0 9193469 2667M MD:Z:271T6C3G196C221T326T2C21A26C111T24C3G1A45A17G13A2G2GG195C216G300G86G71T14T58A294T6G9C99 NM:i:29 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 snap_masked-168376558-processed-gene-0.12-mRNA-1 0 9299210 525M MD:Z:15G39T6C6G81A82G51G6T15G12G15C3G7T4C22G2A32G5G3G11C37G6C1A11G29 NM:i:24 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 snap_masked-168117964-processed-gene-0.9-mRNA-1 16 9298875 2208M MD:Z:381A235T132G1G60C8G188T63A27C144T20A98G121G94A166C231A130C38G30A22 NM:i:19 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq9000.fa.r112 0.99 augustus_masked-166402395-processed-gene-0.0-mRNA-1 16 9270912 1962M MD:Z:218C195C341C152G479C14G13A543 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168273113-processed-gene-0.20-mRNA-1 16 9298431 546M MD:Z:123T150G43A8T12A21C5C61G63A7A43 NM:i:10 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-162088407-processed-gene-0.1-mRNA-1 0 7065597 435M MD:Z:51C383 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168255111-processed-gene-0.0-mRNA-1 16 9267372 2478M MD:Z:301A235C745A93T185A102A136G214C29T429 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168002720-processed-gene-0.0-mRNA-1 0 9208009 2232M MD:Z:45C76C56A33C224C229A4G353G44A99C574G304T179 NM:i:12 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-164138161-processed-gene-0.0-mRNA-1 0 7085405 960M MD:Z:24G11C58T149G344T170G198 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168548366-processed-gene-0.1-mRNA-1 0 9289885 1533M MD:Z:357T1175 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168186181-processed-gene-0.8-mRNA-1 0 9300472 1119M MD:Z:755A190A172 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168274512-processed-gene-0.3-mRNA-1 16 9293253 228M MD:Z:228 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 snap_masked-167884042-processed-gene-0.68-mRNA-1 16 9175700 2055M MD:Z:2055 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168577308-processed-gene-0.4-mRNA-1 0 9223377 405M MD:Z:55TA117A10A40C13A6TA156 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-167922106-processed-gene-0.0-mRNA-1 16 9140221 333M MD:Z:70T162T99 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168414024-processed-gene-1.86-mRNA-1 16 9204774 1308M MD:Z:649T213A36A162G19T26G77G119 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168575803-processed-gene-0.1-mRNA-1 16 9298772 2850M MD:Z:733C295C300A814G477A19T24T1C3C91G7T75 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168145299-processed-gene-0.5-mRNA-1 0 9217578 850M MD:Z:377C236T59G139G35 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168485250-processed-gene-0.5-mRNA-1 16 9231329 2156M MD:Z:4A148G132G36A37G766G7G291A30A33C254G393C13 NM:i:12 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-165860553-processed-gene-0.0-mRNA-1 0 9163779 1908M MD:Z:599A56T53A62T41T51C104G65A16T680C9T161 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 snap_masked-166476711-processed-gene-0.2-mRNA-1 16 9265470 360M MD:Z:360 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168295788-processed-gene-0.2-mRNA-1 0 9293295 984M MD:Z:5A14G9T1CA50G38G14G20A12GGT55A13T6T8G40G14A9C65T16C29T32T35G18A10A8A28A63T11G47T9A19A1G54C1A1A1G4T9CT55C11A38C67 NM:i:44 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 genemark-168203283-processed-gene-0.21-mRNA-1 16 9300716 789M MD:Z:12A109G9C125C58TT8T2T41A61T64G65A173C16G8G23 NM:i:15 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168181636-processed-gene-0.2-mRNA-1 16 9297852 1575M MD:Z:1029T545 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-164230156-processed-gene-0.1-mRNA-1 16 9173934 3510M MD:Z:103A559G54G106C20T86G80G30G61A158C134G172C6G285G205A159G27T69C435A139G63T70C32T11T226T188C6 NM:i:26 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-167793158-processed-gene-0.10-mRNA-1 16 9301926 300M MD:Z:56A243 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168261703-processed-gene-0.0-mRNA-1 16 9257558 399M MD:Z:211G24C162 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168522940-processed-gene-0.1-mRNA-1 0 8460944 2667M MD:Z:979C1086A600 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-167831455-processed-gene-0.0-mRNA-1 0 9178143 575M MD:Z:156A134C37A115G27T101 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168260697-processed-gene-0.0-mRNA-1 0 9163858 894M MD:Z:305A588 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168350177-processed-gene-0.26-mRNA-1 16 9301063 567M MD:Z:160AC114A290 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq9000.fa.r112 0.99 augustus_masked-166034448-processed-gene-0.1-mRNA-1 0 9300910 2634M MD:Z:19A30A104G53A214A235T804T234C300G504A127 NM:i:10 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 snap_masked-166061960-processed-gene-0.2-mRNA-1 16 9293896 378M MD:Z:38TC12G30T1G48T6A34G18G9C6G33C1T119C9 NM:i:14 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168317947-processed-gene-0.2-mRNA-1 16 9298349 633M MD:Z:33T582A16 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 snap_masked-168359582-processed-gene-0.54-mRNA-1 0 3676254 512M MD:Z:52A115A188C10G108C34 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 snap_masked-168499642-processed-gene-0.14-mRNA-1 16 9275421 183M MD:Z:183 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168347107-processed-gene-0.3-mRNA-1 0 9298446 2355M MD:Z:510G776C64C86T53C104T369G321C64 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168477037-processed-gene-0.3-mRNA-1 0 9298436 1017M MD:Z:415G601 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168408448-processed-gene-0.3-mRNA-1 16 9244467 603M MD:Z:123G479 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-166532123-processed-gene-0.1-mRNA-1 16 9299479 819M MD:Z:5C89A194C129A40T6T24T3C105A3C12T30T167 NM:i:12 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-167183012-processed-gene-0.0-mRNA-1 0 9259616 405M MD:Z:20G48A5A8A234T85 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168222161-processed-gene-0.0-mRNA-1 16 900079 1431M MD:Z:417A174G64T357G25G197A191 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168337411-processed-gene-0.0-mRNA-1 0 9236144 1089M MD:Z:43A54T47T175A94T9C74C15A79G161G318A9 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 snap_masked-168500386-processed-gene-2.43-mRNA-1 0 9219985 303M MD:Z:303 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168347769-processed-gene-0.4-mRNA-1 16 9225331 2916M MD:Z:331A94G34T84T67T49C289C331T94G33T98T14C4T47G55A52T90T76C3T9T16G150A1T25T60A8G15C31G86G349C270T20 NM:i:31 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 snap_masked-168229213-processed-gene-0.9-mRNA-1 16 9205585 483M MD:Z:35C447 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 snap_masked-168482879-processed-gene-0.41-mRNA-1 0 9174690 529M MD:Z:78A32TA13G10A8C65C32C25A137C95C13C9 NM:i:12 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 snap_masked-168232836-processed-gene-0.90-mRNA-1 16 9130397 207M MD:Z:28C18A159 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168551206-processed-gene-0.5-mRNA-1 16 9299394 1668M MD:Z:1265C402 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-162200116-processed-gene-0.0-mRNA-1 16 9252100 1516M MD:Z:640T68G533A43T2G103C121 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168503832-processed-gene-0.15-mRNA-1 0 9291177 315M MD:Z:7T20C65C65C14T25A2T69C40 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 snap_masked-168443486-processed-gene-0.39-mRNA-1 0 9272663 207M MD:Z:207 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-168508599-processed-gene-0.0-mRNA-1 0 9277058 1917M MD:Z:156T20G448T32G299T525G13T142T122T151 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
