bin coverage transcript strand gene cigar MD NM introns_len introns_num
myseq6000.fa.r112 0.99 maker-168422638-augustus-gene-1.81-mRNA-1 16 6767682 108M114N1658M112N86M130N207M93N105M155N54M140N48M158N134M193N496M MD:Z:396C56T44T77T82A15C118T130A95T83T117A22A47C67G85C68C41C457C878 NM:i:18 114,112,130,93,155,140,158,193 8
myseq0.fa.r112 0.99 maker-168422616-augustus-gene-0.12-mRNA-1 0 7106434 687M118N150M100N351M MD:Z:707C17C462 NM:i:2 118,100 2
myseq12000.fa.r112 0.99 maker-168422279-snap-gene-0.14-mRNA-1 0 7753897 436M89N190M218N207M1622N236M244N132M1167N22M MD:Z:11AA279A653C78G197 NM:i:5 89,218,1622,244,1167 5
myseq12000.fa.r112 0.99 maker-168421778-augustus-gene-0.101-mRNA-1 16 7705978 1403M267N130M112N247M MD:Z:217A105T424T101G18T141G267G500 NM:i:7 267,112 2
myseq12000.fa.r112 0.99 maker-168421389-augustus-gene-1.67-mRNA-1 16 7647288 96M98N138M117N257M1200N125M132N2273M MD:Z:171G62T36T6C10AA66G908T452G149C122C181A198G26T32A56A201C38A22G38A95 NM:i:20 98,117,1200,132 4
myseq3000.fa.r112 0.99 maker-168421308-augustus-gene-0.21-mRNA-1 16 9240498 636M559N405M251N186M MD:Z:709A73A443 NM:i:2 559,251 2
myseq9000.fa.r112 0.99 maker-168420567-augustus-gene-0.35-mRNA-1 16 9304085 1159M1148N69M1117N71M164N175M219N121M149N96M278N375M618N621M MD:Z:294C298T974GC390G201A231A212C79 NM:i:8 1148,1117,164,219,149,278,618 7
myseq9000.fa.r112 0.99 maker-168420388-snap-gene-0.48-mRNA-1 0 9283376 336M234N173M203N638M232N523M121N164M243N87M MD:Z:26C65T2A1C5G550G45G262G238G718 NM:i:9 234,203,232,121,243 5
myseq12000.fa.r112 0.99 maker-168420106-augustus-gene-0.8-mRNA-1 0 7718722 364M69N506M MD:Z:111T114T230C83T75CG104A118C27 NM:i:8 69 1
myseq9000.fa.r112 0.99 maker-168420031-augustus-gene-0.11-mRNA-1 16 9274745 3850M658N146M MD:Z:837C1301T257T389T101C215C53C836 NM:i:7 658 1
myseq3000.fa.r112 0.99 maker-168419988-augustus-gene-0.29-mRNA-1 0 9207730 911M958N331M83N616M MD:Z:1337T520 NM:i:1 958,83 2
myseq0.fa.r112 0.99 maker-168419569-augustus-gene-0.87-mRNA-1 0 7015489 1512M453N1113M MD:Z:987T601G452A582 NM:i:3 453 1
myseq6000.fa.r112 0.99 maker-168419447-augustus-gene-0.14-mRNA-1 0 6846754 400M122N166M156N517M MD:Z:701C82G212G85 NM:i:3 122,156 2
myseq3000.fa.r112 0.99 maker-168418114-snap-gene-0.14-mRNA-1 16 9183784 954M113N282M86N225M MD:Z:30A52C156G323C80T196C267C125A32T191 NM:i:9 113,86 2
myseq9000.fa.r112 0.99 maker-168417108-snap-gene-0.16-mRNA-1 16 9297650 96M321N429M1850N885M MD:Z:720G527A11C149 NM:i:3 321,1850 2
myseq9000.fa.r112 0.99 maker-168417014-augustus-gene-0.88-mRNA-1 16 9303916 554M315N309M290N102M570N729M MD:Z:19T50G38A16G54T91AA100C16T42T277A374A137G71G300C22G71 NM:i:16 315,290,570 3
myseq3000.fa.r112 0.99 maker-168416114-snap-gene-0.43-mRNA-1 16 9137578 677M256N1310M MD:Z:1511C315C159 NM:i:2 256 1
myseq6000.fa.r112 0.99 maker-168416113-augustus-gene-0.81-mRNA-1 16 6851685 1209M269N999M MD:Z:402G6G1447C10G89C145G17G85 NM:i:7 269 1
myseq0.fa.r112 0.99 maker-168415609-augustus-gene-0.13-mRNA-1 16 7056201 436M121N106M92N75M163N83M MD:Z:700 NM:i:0 121,92,163 3
myseq12000.fa.r112 0.99 maker-168414376-snap-gene-0.39-mRNA-1 0 7753651 30M297N39M40N138M2124N730M MD:Z:7T596G62A118T5T98G45 NM:i:6 297,40,2124 3
myseq0.fa.r112 0.99 maker-168413703-augustus-gene-0.41-mRNA-1 16 2997858 388M96N90M119N391M MD:Z:156C38C52T247A104A181C85 NM:i:6 96,119 2
myseq3000.fa.r112 0.99 maker-168412256-augustus-gene-0.108-mRNA-2 16 9141496 612M279N345M122N85M111N57M109N197M MD:Z:640C655 NM:i:1 279,122,111,109 4
myseq6000.fa.r112 0.99 maker-168410833-augustus-gene-0.29-mRNA-1 16 6852095 334M196N55M1659N1897M76N42M MD:Z:339T16G123G590T1256 NM:i:4 196,1659,76 3
myseq0.fa.r112 0.99 maker-168410555-snap-gene-0.56-mRNA-1 0 7128648 790M113N1577M MD:Z:199T7T193A171G83G205C118T341G464A18T558 NM:i:10 113 1
myseq6000.fa.r112 0.99 maker-168410305-snap-gene-0.18-mRNA-1 16 6739734 594M207N151M95N123M762N90M395N30M MD:Z:65C464A457 NM:i:2 207,95,762,395 4
myseq12000.fa.r112 0.99 maker-168410204-snap-gene-0.57-mRNA-1 0 2173601 147M217N90M391N76M230N413M121N257M114N289M352N21M MD:Z:18A586T687 NM:i:2 217,391,230,121,114,352 6
myseq9000.fa.r112 0.99 maker-168409767-augustus-gene-0.35-mRNA-1 0 9299523 175M91N39M88N22M162N907M MD:Z:217A786T138 NM:i:2 91,88,162 3
myseq12000.fa.r112 0.99 maker-168409494-augustus-gene-0.9-mRNA-1 0 7592553 221M93N1714M MD:Z:53G290G154T2A3A23G328C29A59G97C43C5T50C166T27T89A183C69T120G19C53T18A29T3 NM:i:23 93 1
myseq12000.fa.r112 0.99 maker-168409463-snap-gene-0.21-mRNA-1 0 7699063 184M267N926M MD:Z:675C42T391 NM:i:2 267 1
myseq12000.fa.r112 0.99 maker-168409270-snap-gene-0.33-mRNA-1 0 7683560 339M174N144M604N83M100N146M305N244M139N105M194N183M335N202M107N490M232N384M MD:Z:13A350C248G1706 NM:i:3 174,604,100,305,139,194,335,107,232 9
myseq9000.fa.r112 0.99 maker-168409188-augustus-gene-0.19-mRNA-1 16 9284172 591M112N804M MD:Z:47A79T114G811T171A86C81 NM:i:6 112 1
myseq12000.fa.r112 0.99 maker-168408886-augustus-gene-0.4-mRNA-1 16 7681860 1152M279N1123M436N51M MD:Z:422A817T311C413G359 NM:i:4 279,436 2
myseq12000.fa.r112 0.99 maker-168408749-augustus-gene-0.28-mRNA-1 16 7740115 322M151N271M98N541M84N394M MD:Z:1240G67A59A36A14C72T34 NM:i:6 151,98,84 3
myseq9000.fa.r112 0.99 maker-168408746-snap-gene-0.37-mRNA-1 16 9251672 804M280N1186M423N224M847N132M MD:Z:41G64A890C63G1208G75 NM:i:5 280,423,847 3
myseq9000.fa.r112 0.99 maker-168408517-snap-gene-0.13-mRNA-1 0 9299918 364M145N141M178N270M901N79M217N112M MD:Z:300G57G45G561 NM:i:3 145,178,901,217 4
myseq12000.fa.r112 0.99 maker-168407861-augustus-gene-0.4-mRNA-1 0 7750676 330M317N44M93N132M516N57M898N470M MD:Z:80T130C341GG1TTGA1A407T63 NM:i:10 317,93,516,898 4
myseq9000.fa.r112 0.99 maker-168407645-augustus-gene-0.33-mRNA-2 0 9288447 573M156N109M575N46M110N115M122N68M92N603M120N105M294N1043M MD:Z:793T1393C58C415 NM:i:3 156,575,110,122,92,120,294 7
myseq0.fa.r112 0.99 maker-168407552-augustus-gene-0.20-mRNA-1 0 7169154 763M2208N230M161N291M1405N129M194N174M110N48M151N108M112N556M MD:Z:1281C215C801 NM:i:2 2208,161,1405,194,110,151,112 7
myseq6000.fa.r112 0.99 maker-168406127-snap-gene-0.24-mRNA-1 0 6832310 643M119N2624M MD:Z:302C91T15C53A51T105G67C1A18C31G8T87G52A29C205T87G69A98G13T209G44A44C3G14G35G22C637T479G248C43T77 NM:i:30 119 1
myseq9000.fa.r112 0.99 maker-168406091-augustus-gene-0.14-mRNA-1 0 5979044 22M91N353M MD:Z:97CT47C228 NM:i:3 91 1
myseq12000.fa.r112 0.99 maker-168406080-augustus-gene-3.66-mRNA-1 0 7753711 202M352N1150M526N269M MD:Z:6G19T4T87C1A53C28C151C26A314G68T565A28T20T125C4A20C28A13T42 NM:i:19 352,526 2
myseq12000.fa.r112 0.99 maker-168405499-snap-gene-0.72-mRNA-1 0 7725680 308M342N1719M655N240M MD:Z:835C769G156A504 NM:i:3 342,655 2
myseq6000.fa.r112 0.99 maker-168405155-augustus-gene-0.66-mRNA-1 16 6744189 174M148N90M1036N243M175N177M103N225M269N249M104N39M MD:Z:1197 NM:i:0 148,1036,175,103,269,104 6
myseq12000.fa.r112 0.99 maker-168405155-augustus-gene-0.65-mRNA-1 0 7685775 59M109N1939M358N183M MD:Z:268G504G251T775A266T112 NM:i:5 109,358 2
myseq3000.fa.r112 0.99 maker-168404664-augustus-gene-0.46-mRNA-1 16 9247295 580M137N2391M MD:Z:984G679G1306 NM:i:2 137 1
myseq6000.fa.r112 0.99 maker-168403888-augustus-gene-0.4-mRNA-1 16 6465926 73M721N305M193N69M MD:Z:4G62G379 NM:i:2 721,193 2
myseq0.fa.r112 0.99 maker-168403627-snap-gene-0.25-mRNA-1 16 7047075 135M71N261M MD:Z:77G318 NM:i:1 71 1
myseq6000.fa.r112 0.99 maker-168403140-augustus-gene-0.41-mRNA-1 16 6803631 411M566N356M154N156M113N170M93N159M255N195M399N120M124N143M148N127M MD:Z:825G96C737T79C84T11 NM:i:5 566,154,113,93,255,399,124,148 8
myseq6000.fa.r112 0.99 maker-168403036-snap-gene-0.55-mRNA-1 0 6851803 217M1619N150M143N202M614N1708M115N139M169N98M255N66M495N90M785N63M470N21M106N141M MD:Z:364G530A73T760T1164 NM:i:4 1619,143,614,115,169,255,495,785,470,106 10
myseq12000.fa.r112 0.99 maker-168402725-snap-gene-0.6-mRNA-1 16 7750612 1374M159N849M MD:Z:514A953A54C405G293 NM:i:4 159 1
myseq9000.fa.r112 0.99 maker-168402516-augustus-gene-0.44-mRNA-1 0 9134581 317M274N1048M MD:Z:1269A95 NM:i:1 274 1
myseq6000.fa.r112 0.99 maker-168402279-augustus-gene-0.71-mRNA-1 0 6821983 3099M463N162M946N117M229N104M128N135M194N88M210N1120M MD:Z:4825 NM:i:0 463,946,229,128,194,210 6
myseq3000.fa.r112 0.99 maker-168402106-augustus-gene-0.52-mRNA-1 0 9132782 120M93N147M85N97M117N356M MD:Z:49GG407A34C80A145 NM:i:5 93,85,117 3
myseq0.fa.r112 0.99 maker-168401677-snap-gene-0.48-mRNA-1 0 7168520 348M2129N195M175N830M MD:Z:1373 NM:i:0 2129,175 2
myseq9000.fa.r112 0.99 maker-168401677-augustus-gene-1.140-mRNA-1 0 9303805 343M97N85M1932N135M MD:Z:563 NM:i:0 97,1932 2
myseq6000.fa.r112 0.99 maker-168401267-augustus-gene-0.11-mRNA-1 16 6832598 1814M444N546M198N606M280N201M MD:Z:548G154A1271T1191 NM:i:3 444,198,280 3
myseq3000.fa.r112 0.99 maker-168400609-augustus-gene-0.26-mRNA-1 0 9300718 243M78N114M89N60M115N646M MD:Z:61A700G94T85G119 NM:i:4 78,89,115 3
myseq0.fa.r112 0.99 maker-168400425-augustus-gene-0.31-mRNA-1 0 7043194 278M91N130M101N742M MD:Z:294G855 NM:i:1 91,101 2
myseq9000.fa.r112 0.99 maker-168399729-snap-gene-0.87-mRNA-1 0 9301598 203M758N118M139N62M209N73M116N63M158N62M109N75M84N696M MD:Z:194C275T881 NM:i:2 758,139,209,116,158,109,84 7
myseq0.fa.r112 0.99 maker-168399046-snap-gene-0.30-mRNA-1 0 7106393 165M1620N166M145N112M109N182M120N249M MD:Z:874 NM:i:0 1620,145,109,120 4
myseq12000.fa.r112 0.99 maker-168398871-augustus-gene-0.21-mRNA-1 0 7754122 1582M1213N929M MD:Z:383A407T308G273T73G877T87C96 NM:i:7 1213 1
myseq6000.fa.r112 0.99 maker-168398837-snap-gene-0.21-mRNA-1 0 6796864 1185M2735N1350M MD:Z:72G261A349A200A53C18G11C963G83T161T222T131 NM:i:11 2735 1
myseq9000.fa.r112 0.99 maker-168398044-augustus-gene-0.15-mRNA-2 0 9297880 782M159N571M MD:Z:706A116A110C147C29C67T172 NM:i:6 159 1
myseq3000.fa.r112 0.99 maker-168397262-augustus-gene-0.42-mRNA-1 16 9237250 266M89N145M MD:Z:215C195 NM:i:1 89 1
myseq9000.fa.r112 0.99 maker-168396265-snap-gene-0.87-mRNA-1 16 9283835 1262M177N92M401N210M956N171M170N165M128N72M304N1043M MD:Z:350C467A86G418A486T40G1162 NM:i:6 177,401,956,170,128,304 6
myseq9000.fa.r112 0.99 maker-168395405-augustus-gene-0.58-mRNA-1 0 9299949 89M110N152M498N1254M405N28M124N664M MD:Z:62A15A122T13A71A311G1587 NM:i:6 110,498,405,124 4
myseq12000.fa.r112 0.99 maker-168394294-snap-gene-0.50-mRNA-1 0 7723147 176M870N325M155N726M613N820M MD:Z:3G84C141G304C202G558C157A591 NM:i:7 870,155,613 3
myseq6000.fa.r112 0.99 maker-168394241-augustus-gene-0.28-mRNA-1 0 6809611 33M135N207M154N65M584N228M117N224M91N158M183N454M171N2011M MD:Z:350T781A537A1709 NM:i:3 135,154,584,117,91,183,171 7
myseq3000.fa.r112 0.99 maker-168393743-augustus-gene-0.18-mRNA-1 0 9287288 808M150N75M144N110M747N831M MD:Z:549A1208C65 NM:i:2 150,144,747 3
myseq9000.fa.r112 0.99 maker-168393713-snap-gene-0.32-mRNA-1 0 9298848 556M213N92M85N429M91N433M MD:Z:36A503G180G26T761 NM:i:4 213,85,91 3
myseq12000.fa.r112 0.99 maker-168393127-snap-gene-0.30-mRNA-1 0 7717841 208M12N494M MD:Z:67G634 NM:i:1 12 1
myseq12000.fa.r112 0.99 maker-168392626-augustus-gene-0.19-mRNA-1 16 7750960 1052M340N1856M387N328M MD:Z:18C18G70C26T152T89A364G326A467T611T80C8A212C198C127A291T163 NM:i:16 340,387 2
myseq3000.fa.r112 0.99 maker-168392243-augustus-gene-0.6-mRNA-1 16 9300693 442M100N590M MD:Z:72T2A8A38T54G64T16T8C25C13T103A54G12T26T19T23G15T10C9T1G50T20G16T5T81C37CC5C1G25C6C46A14G10G41A18G29A19 NM:i:37 100 1
myseq0.fa.r112 0.99 maker-168392238-augustus-gene-0.20-mRNA-1 16 7141531 415M222N98M98N111M530N108M MD:Z:317C36T209G167 NM:i:3 222,98,530 3
myseq12000.fa.r112 0.99 maker-168390777-augustus-gene-0.4-mRNA-1 16 7591447 117M762N160M MD:Z:277 NM:i:0 762 1
myseq6000.fa.r112 0.99 maker-168390526-augustus-gene-0.36-mRNA-1 0 1823109 69M401N1341M125N787M MD:Z:624A189T621A209T468C81 NM:i:5 401,125 2
myseq3000.fa.r112 0.99 maker-168389516-snap-gene-0.26-mRNA-1 16 9177686 347M1035N57M13N168M39N2083M MD:Z:294C997A927A434 NM:i:3 1035,13,39 3
myseq12000.fa.r112 0.99 maker-168388997-augustus-gene-0.16-mRNA-1 0 7738522 103M262N87M115N71M112N77M130N148M1819N162M87N932M MD:Z:519AG309G579C39T129 NM:i:5 262,115,112,130,1819,87 6
myseq3000.fa.r112 0.99 maker-168388939-augustus-gene-0.17-mRNA-1 16 9302927 454M588N35M135N75M161N78M MD:Z:181T81A28A349 NM:i:3 588,135,161 3
myseq9000.fa.r112 0.99 maker-168388750-augustus-gene-0.29-mRNA-1 16 9265828 733M509N1136M129N77M MD:Z:1055G112G777 NM:i:2 509,129 2
myseq3000.fa.r112 0.99 maker-168388285-snap-gene-0.50-mRNA-2 16 9136840 741M92N125M88N118M147N65M222N80M207N98M MD:Z:281A200G320C423 NM:i:3 92,88,147,222,207 5
myseq6000.fa.r112 0.99 maker-168387782-augustus-gene-0.21-mRNA-1 16 6841527 1026M95N422M76N122M853N79M512N772M MD:Z:1142C89C216G265T591G113 NM:i:5 95,76,853,512 4
myseq6000.fa.r112 0.99 maker-168387566-augustus-gene-0.43-mRNA-1 0 6797302 417M90N268M135N359M237N452M404N696M MD:Z:1667A348G175 NM:i:2 90,135,237,404 4
myseq0.fa.r112 0.99 maker-168386924-augustus-gene-0.73-mRNA-1 0 7127586 237M1231N122M182N56M141N3467M MD:Z:361C54G181C14A53TT551C1001A748T145G47C716 NM:i:11 1231,182,141 3
myseq9000.fa.r112 0.99 maker-168386270-augustus-gene-0.39-mRNA-1 16 9259935 409M224N418M263N145M441N40M158N77M371N419M MD:Z:17C140G118G54A31G102C134C278A3C113C33T95A250G71G55 NM:i:14 224,263,441,158,371 5
myseq12000.fa.r112 0.99 maker-168386211-augustus-gene-0.49-mRNA-1 16 7754042 2475M169N188M1922N120M105N46M261N72M134N104M101N644M MD:Z:456G93G430C149A401C1375T43C248A80G102T71C34A25G58A70 NM:i:14 169,1922,105,261,134,101 6
myseq9000.fa.r112 0.99 maker-168385751-snap-gene-0.14-mRNA-1 0 9298253 307M480N98M252N98M132N186M122N112M1242N556M541N98M174N246M114N115M105N214M375N828M MD:Z:1512T150G106A650C436 NM:i:4 480,252,132,122,1242,541,174,114,105,375 10
myseq6000.fa.r112 0.99 maker-168384633-snap-gene-0.120-mRNA-1 16 6795360 115M343N78M85N2528M MD:Z:21T2699 NM:i:1 343,85 2
myseq12000.fa.r112 0.99 maker-168383854-augustus-gene-0.140-mRNA-1 0 7754050 22M290N98M799N117M87N1325M552N310M124N43M389N62M637N144M MD:Z:145C1975 NM:i:1 290,799,87,552,124,389,637 7
myseq15000.fa.r112 0.99 maker-168383835-snap-gene-0.19-mRNA-1 16 11073023 78M730N231M184N114M143N207M2262N177M322N105M255N108M362N33M MD:Z:291G56A91G10T355T118G7T10A22G70G7T5 NM:i:11 730,184,143,2262,322,255,362 7
myseq3000.fa.r112 0.99 maker-168383791-augustus-gene-0.30-mRNA-2 0 9189406 288M103N54M209N54M114N54M210N54M85N72M MD:Z:576 NM:i:0 103,209,114,210,85 5
myseq3000.fa.r112 0.99 maker-168382501-augustus-gene-0.9-mRNA-1 16 9210816 596M161N98M105N82M355N51M MD:Z:827 NM:i:0 161,105,355 3
myseq3000.fa.r112 0.99 maker-168381798-augustus-gene-0.35-mRNA-1 16 9131311 15M251N145M357N139M81N254M874N1172M MD:Z:519T397C74A395C286C49 NM:i:5 251,357,81,874 4
myseq3000.fa.r112 0.99 maker-168379651-augustus-gene-1.87-mRNA-1 16 9178647 500M95N220M104N321M147N39M MD:Z:460G126A235T109T146 NM:i:4 95,104,147 3
myseq3000.fa.r112 0.99 maker-168378053-augustus-gene-0.51-mRNA-1 16 9302960 803M129N438M1189N886M758N504M MD:Z:309C796G65C83T414T190C41A265G55G404 NM:i:9 129,1189,758 3
myseq12000.fa.r112 0.99 maker-168377793-snap-gene-0.46-mRNA-1 16 7750967 443M120N235M278N37M220N133M1737N133M266N223M MD:Z:359T294A41C507 NM:i:3 120,278,220,1737,266 5
myseq12000.fa.r112 0.99 maker-168377742-augustus-gene-0.37-mRNA-1 0 7735432 427M304N465M347N373M90N606M MD:Z:1871 NM:i:0 304,347,90 3
myseq12000.fa.r112 0.99 maker-168377532-snap-gene-0.7-mRNA-1 0 7728926 317M82N124M82N118M373N140M108N102M256N93M101N61M96N376M MD:Z:7C336C410T575 NM:i:3 82,82,373,108,256,101,96 7
myseq9000.fa.r112 0.99 maker-168376856-snap-gene-0.21-mRNA-1 16 9284164 662M317N341M183N174M MD:Z:40A508A627 NM:i:2 317,183 2
myseq12000.fa.r112 0.99 maker-168376499-snap-gene-0.75-mRNA-1 16 7754057 686M188N184M171N333M1148N175M MD:Z:50C139C120C185A150C359C326A38T3 NM:i:8 188,171,1148 3
myseq3000.fa.r112 0.99 maker-168375573-snap-gene-0.26-mRNA-1 0 3216167 231M190N66M MD:Z:14C146A19T9A6C33G31GT15G15 NM:i:9 190 1
myseq12000.fa.r112 0.99 maker-168375082-augustus-gene-0.38-mRNA-2 0 7750044 259M153N1706M834N465M MD:Z:2430 NM:i:0 153,834 2
myseq3000.fa.r112 0.99 maker-168373627-snap-gene-0.28-mRNA-1 0 9299495 1816M125N286M MD:Z:47AC12C7G48G322C138C171G403T115A280A277G270 NM:i:12 125 1
myseq6000.fa.r112 0.99 maker-168371972-augustus-gene-0.10-mRNA-1 16 6820193 213M403N204M95N177M MD:Z:261A332 NM:i:1 403,95 2
myseq3000.fa.r112 0.99 maker-168371776-snap-gene-0.77-mRNA-1 0 9295950 483M444N176M404N54M802N117M215N312M727N21M MD:Z:406A34G48A284T387 NM:i:4 444,404,802,215,727 5
myseq3000.fa.r112 0.99 maker-168371299-augustus-gene-0.28-mRNA-1 0 9243458 115M120N524M MD:Z:639 NM:i:0 120 1
myseq6000.fa.r112 0.99 maker-168371107-augustus-gene-0.38-mRNA-1 0 6833077 103M114N116M112N151M275N766M MD:Z:481T130T268T108GA50C93 NM:i:6 114,112,275 3
myseq0.fa.r112 0.99 maker-168370776-augustus-gene-0.38-mRNA-1 0 7142678 351M126N626M MD:Z:476C160A288A50 NM:i:3 126 1
myseq12000.fa.r112 0.99 maker-168369787-augustus-gene-0.14-mRNA-1 16 7750472 715M326N271M88N327M87N50M673N258M412N61M MD:Z:304G40T535G271C508C19 NM:i:5 326,88,87,673,412 5
myseq3000.fa.r112 0.99 maker-168369621-augustus-gene-0.21-mRNA-1 16 9236218 474M182N72M96N101M151N222M89N82M321N186M122N141M212N338M MD:Z:1616 NM:i:0 182,96,151,89,321,122,212 7
myseq3000.fa.r112 0.99 maker-168369250-snap-gene-0.19-mRNA-1 16 9298462 604M1296N526M2086N852M MD:Z:788C238C385T168T57G11A164G164 NM:i:7 1296,2086 2
myseq9000.fa.r112 0.99 maker-168368869-augustus-gene-0.9-mRNA-1 16 9245097 83M96N77M246N1781M MD:Z:304C85G22C46C13T378C133A137C74G92G6G9C34A146G31C15C13G42A207G135 NM:i:19 96,246 2
myseq12000.fa.r112 0.99 maker-168367482-augustus-gene-0.66-mRNA-1 0 7754002 144M67N225M2272N408M MD:Z:522C254 NM:i:1 67,2272 2
myseq9000.fa.r112 0.99 maker-168366107-snap-gene-0.33-mRNA-1 0 9303807 474M372N98M396N254M2429N181M247N288M MD:Z:434A67A47A744 NM:i:3 372,396,2429,247 4
myseq3000.fa.r112 0.99 maker-168366053-augustus-gene-0.13-mRNA-1 0 9289046 277M202N320M103N136M1033N137M213N124M247N1091M MD:Z:356A2C1292A432 NM:i:3 202,103,1033,213,247 5
myseq12000.fa.r112 0.99 maker-168365624-augustus-gene-0.26-mRNA-1 0 7671234 294M77N119M150N314M593N140M MD:Z:218T22G334T1G272A15 NM:i:5 77,150,593 3
myseq12000.fa.r112 0.99 maker-168365624-augustus-gene-0.25-mRNA-1 0 1148483 278M80N124M143N382M MD:Z:163T130T49A135G98G36A1G75G89 NM:i:8 80,143 2
myseq6000.fa.r112 0.99 maker-168365054-snap-gene-0.41-mRNA-1 0 6851403 168M1061N259M122N1204M205N400M MD:Z:615A44A167T129G6G9C159A495C30T80C148G34C103 NM:i:12 1061,122,205 3
myseq12000.fa.r112 0.99 maker-168364863-snap-gene-0.8-mRNA-1 16 7634252 536M33N505M MD:Z:85G10C231T14C91T54A14T26G439T68 NM:i:9 33 1
myseq6000.fa.r112 0.99 maker-168363358-snap-gene-0.7-mRNA-1 16 6702556 974M119N915M MD:Z:22T52G43A620A56C15T229T212T339C59A7T224 NM:i:11 119 1
myseq6000.fa.r112 0.99 maker-168361987-augustus-gene-0.24-mRNA-1 0 6749789 127M111N69M230N196M98N136M174N553M MD:Z:1056C24 NM:i:1 111,230,98,174 4
myseq0.fa.r112 0.99 maker-168358563-augustus-gene-0.82-mRNA-1 16 7165147 48M160N510M313N112M151N257M211N63M88N206M121N73M570N306M MD:Z:18C6C31A11G311C83G249A268T14A575 NM:i:9 160,313,151,211,88,121,570 7
myseq12000.fa.r112 0.99 maker-168358225-snap-gene-0.57-mRNA-1 16 3638930 33M637N66M140N156M405N63M271N99M130N150M182N114M181N33M280N1611M MD:Z:2325 NM:i:0 637,140,405,271,130,182,181,280 8
myseq12000.fa.r112 0.99 maker-168357265-augustus-gene-0.134-mRNA-1 0 7751389 157M183N79M118N23M426N119M186N311M MD:Z:26TC30T72A159C320A76 NM:i:6 183,118,426,186 4
myseq12000.fa.r112 0.99 maker-168357190-augustus-gene-0.26-mRNA-1 16 7732791 1341M251N659M MD:Z:868T628T44A363A93 NM:i:4 251 1
myseq0.fa.r112 0.99 maker-168357075-augustus-gene-0.16-mRNA-1 0 7098982 389M79N102M88N827M96N688M MD:Z:653C237G58T744T310 NM:i:4 79,88,96 3
myseq12000.fa.r112 0.99 maker-168356648-augustus-gene-1.72-mRNA-3 16 7754012 569M90N82M133N238M983N519M759N172M92N539M MD:Z:518T23C5C356A2A213A8G316GA49A21G185GC93G316 NM:i:14 90,133,983,759,92 5
myseq12000.fa.r112 0.99 maker-168356536-augustus-gene-0.54-mRNA-1 0 7748186 1852M159N572M91N102M MD:Z:802C81C1376T31A232 NM:i:4 159,91 2
myseq12000.fa.r112 0.99 maker-168356447-augustus-gene-0.141-mRNA-1 16 7648960 208M143N97M186N283M162N126M169N48M93N81M96N147M MD:Z:990 NM:i:0 143,186,162,169,93,96 6
myseq9000.fa.r112 0.99 maker-168356371-augustus-gene-0.8-mRNA-1 16 9299995 421M92N32M491N201M1087N95M99N74M98N136M109N64M80N63M389N143M128N138M202N132M MD:Z:467T701T329 NM:i:2 92,491,1087,99,98,109,80,389,128,202 10
myseq12000.fa.r112 0.99 maker-168356115-augustus-gene-0.43-mRNA-1 16 7748687 1254M158N128M331N139M MD:Z:117T41A18C64G269G3T16G23A43G34A272G31C66C123G387 NM:i:14 158,331 2
myseq3000.fa.r112 0.99 maker-168354690-augustus-gene-0.21-mRNA-1 0 9205160 246M1252N919M MD:Z:472A692 NM:i:1 1252 1
myseq0.fa.r112 0.99 maker-168354679-snap-gene-0.9-mRNA-1 16 7168972 904M204N654M1117N271M MD:Z:444G3C909C15A21A40A391 NM:i:6 204,1117 2
myseq12000.fa.r112 0.99 maker-168354654-augustus-gene-0.85-mRNA-1 16 4747247 600M579N97M MD:Z:697 NM:i:0 579 1
myseq3000.fa.r112 0.99 maker-168353937-snap-gene-0.16-mRNA-1 0 9175130 774M1531N99M18N194M869N462M168N136M93N173M126N893M MD:Z:221C139T425A1229G342C88C24T256 NM:i:7 1531,18,869,168,93,126 6
myseq0.fa.r112 0.99 maker-168353174-snap-gene-0.26-mRNA-1 0 7149821 505M331N806M85N204M87N66M1116N69M605N72M102N162M173N448M MD:Z:7T834A207G150C1083G46 NM:i:5 331,85,87,1116,605,102,173 7
myseq3000.fa.r112 0.99 maker-168352781-augustus-gene-0.41-mRNA-1 0 9207677 1086M740N70M2398N579M MD:Z:1153A581 NM:i:1 740,2398 2
myseq12000.fa.r112 0.99 maker-168352516-augustus-gene-0.36-mRNA-1 0 7750829 833M2964N940M MD:Z:1773 NM:i:0 2964 1
myseq12000.fa.r112 0.99 maker-168352466-augustus-gene-0.25-mRNA-1 0 6353589 240M107N127M108N682M MD:Z:7A8T153T411C90G375 NM:i:5 107,108 2
myseq9000.fa.r112 0.99 maker-168352321-augustus-gene-0.51-mRNA-1 16 9251298 12M127N127M334N194M118N453M445N96M161N177M MD:Z:249G228G14A98A466 NM:i:4 127,334,118,445,161 5
myseq9000.fa.r112 0.99 maker-168351463-augustus-gene-0.65-mRNA-1 16 9135307 1311M107N130M112N214M MD:Z:69G32C26C15G21T56C221GC2T49A470T119A107C8G287T158 NM:i:15 107,112 2
myseq3000.fa.r112 0.99 maker-168349558-snap-gene-0.39-mRNA-1 16 9273914 1084M1253N330M88N276M84N75M163N155M104N117M566N339M544N177M MD:Z:485G53T367T4T1560CT78 NM:i:6 1253,88,84,163,104,566,544 7
myseq3000.fa.r112 0.99 maker-168348565-augustus-gene-0.33-mRNA-1 0 9234450 47M798N113M171N782M MD:Z:582T33T123A201 NM:i:3 798,171 2
