bin coverage transcript strand gene cigar MD NM introns_len introns_num
cdhit-output-4_9.iteration.1 0.99 maker-168484490-augustus-gene-0.41-mRNA-1 16 3260249 151M159N205M124N208M101N137M112N138M114N63M103N261M172N37M MD:Z:127GC166G129C74C267A96C334 NM:i:7 159,124,101,112,114,103,172 7
cdhit-output-4_18.iteration.1 0.99 maker-168484257-augustus-gene-0.6-mRNA-1 16 3751596 842M403N2141M MD:Z:13C783T1618G566 NM:i:3 403 1
cdhit-output-4_9.iteration.1 0.99 maker-168483885-snap-gene-0.28-mRNA-1 0 3183883 54M136N1944M19N183M MD:Z:859C9T4T426T69A614G106C87 NM:i:7 136,19 2
cdhit-output-4_11.iteration.1 0.99 maker-168482775-augustus-gene-0.17-mRNA-1 0 3288441 1563M227N1608M MD:Z:60G683G246G269T132G761G386C25T86C380A133 NM:i:10 227 1
cdhit-output-4_12.iteration.1 0.99 maker-168482528-snap-gene-0.64-mRNA-1 16 3365128 764M104N215M1994N307M231N129M MD:Z:1354T60 NM:i:1 104,1994,231 3
cdhit-output-4_14.iteration.1 0.99 maker-168482475-snap-gene-0.17-mRNA-1 0 3011981 351M124N1340M MD:Z:236A358A456C620G17 NM:i:4 124 1
cdhit-output-4_16.iteration.1 0.99 maker-168481694-augustus-gene-0.51-mRNA-1 0 3089028 27M339N132M112N117M128N1399M MD:Z:16A1099T2A130A27C11C169G214 NM:i:7 339,112,128 3
cdhit-output-4_12.iteration.1 0.99 maker-168481243-snap-gene-0.9-mRNA-1 0 3365250 182M213N112M4047N147M167N482M MD:Z:923 NM:i:0 213,4047,167 3
cdhit-output-4_14.iteration.1 0.99 maker-168481144-snap-gene-0.85-mRNA-1 16 2939992 750M300N1487M34N1957M MD:Z:146C148G87A8T521T86C453G310G575A182G192G54A723T179C516 NM:i:14 300,34 2
cdhit-output-4_14.iteration.1 0.99 maker-168481144-augustus-gene-0.80-mRNA-1 16 3012300 580M104N178M106N63M137N154M477N199M90N12M93N305M135N172M108N243M1432N224M305N40M426N295M MD:Z:135A16A59G107A559T80G185A143T83G149G25T70A791T21T28 NM:i:14 104,106,137,477,90,93,135,108,1432,305,426 11
cdhit-output-4_16.iteration.1 0.99 maker-168481033-augustus-gene-0.45-mRNA-2 16 3093531 318M143N189M134N271M140N163M224N81M99N126M146N151M124N148M3057N624M MD:Z:72A1413A496A87 NM:i:3 143,134,140,224,99,146,124,3057 8
cdhit-output-4_9.iteration.1 0.99 maker-168480370-augustus-gene-0.7-mRNA-1 16 3182866 848M88N596M MD:Z:255A228A266G692 NM:i:3 88 1
cdhit-output-4_10.iteration.1 0.99 maker-168479139-snap-gene-0.21-mRNA-1 0 2915658 249M2579N217M169N107M MD:Z:573 NM:i:0 2579,169 2
cdhit-output-4_11.iteration.1 0.99 maker-168478903-augustus-gene-0.35-mRNA-1 16 3288161 2975M314N310M2061N2694M MD:Z:72G497T667G1603G166A676C2292 NM:i:6 314,2061 2
cdhit-output-4_18.iteration.1 0.99 maker-168478469-augustus-gene-0.38-mRNA-1 16 3751863 1623M411N242M1412N113M101N169M335N555M MD:Z:1161G194G693T651 NM:i:3 411,1412,101,335 4
cdhit-output-4_16.iteration.1 0.99 maker-168477824-augustus-gene-0.78-mRNA-1 0 3029261 393M93N81M102N230M531N101M120N213M156N372M MD:Z:486G607A129G150A14 NM:i:4 93,102,531,120,156 5
cdhit-output-4_12.iteration.1 0.99 maker-168477585-augustus-gene-0.19-mRNA-1 16 3365074 1346M367N22M MD:Z:678C65C623 NM:i:2 367 1
cdhit-output-4_15.iteration.1 0.99 maker-168477198-snap-gene-0.12-mRNA-1 0 3575574 60M246N356M401N96M147N161M258N227M MD:Z:654G72C172 NM:i:2 246,401,147,258 4
cdhit-output-4_10.iteration.1 0.99 maker-168477087-snap-gene-0.7-mRNA-1 16 2914814 268M1397N199M146N193M MD:Z:660 NM:i:0 1397,146 2
cdhit-output-4_17.iteration.1 0.99 maker-168475846-snap-gene-0.18-mRNA-1 0 3052515 588M1199N686M MD:Z:477G447G183C14G1C11G12T94C27 NM:i:8 1199 1
cdhit-output-4_11.iteration.1 0.99 maker-168475173-augustus-gene-0.14-mRNA-1 16 3288544 966M128N557M238N218M885N545M MD:Z:194T332T347T1410 NM:i:3 128,238,885 3
cdhit-output-4_12.iteration.1 0.99 maker-168475172-snap-gene-0.9-mRNA-1 16 3365195 382M229N998M238N897M743N96M MD:Z:379C61G69A70T35A50G236T221C29C77G305A125T241A462 NM:i:13 229,238,743 3
cdhit-output-4_9.iteration.1 0.99 maker-168474668-augustus-gene-0.45-mRNA-1 0 3260495 114M88N60M75N72M84N48M301N116M171N124M120N69M105N121M104N528M MD:Z:692C559 NM:i:1 88,75,84,301,171,120,105,104 8
cdhit-output-4_17.iteration.1 0.99 maker-168473566-augustus-gene-0.46-mRNA-1 16 3052630 675M192N237M85N365M1279N411M MD:Z:1688 NM:i:0 192,85,1279 3
cdhit-output-4_16.iteration.1 0.99 maker-168473475-snap-gene-0.15-mRNA-1 0 3093154 492M117N131M300N475M MD:Z:116C564G49T366 NM:i:3 117,300 2
cdhit-output-4_15.iteration.1 0.99 maker-168473473-snap-gene-0.16-mRNA-1 16 3496151 332M175N135M178N240M114N169M548N491M129N111M159N357M MD:Z:193T297T331C540T470 NM:i:4 175,178,114,548,129,159 6
cdhit-output-4_16.iteration.1 0.99 maker-168472835-augustus-gene-0.33-mRNA-1 0 3092675 192M285N48M213N111M205N91M194N446M MD:Z:387G37T462 NM:i:2 285,213,205,194 4
cdhit-output-4_8.iteration.1 0.99 maker-168472071-snap-gene-1.66-mRNA-1 0 4559649 220M188N960M453N185M106N549M MD:Z:993A94A631T193 NM:i:3 188,453,106 3
cdhit-output-4_13.iteration.1 0.99 maker-168472071-snap-gene-1.65-mRNA-1 16 3957261 80M117N93M237N72M160N466M MD:Z:711 NM:i:0 117,237,160 3
cdhit-output-4_9.iteration.1 0.99 maker-168472063-augustus-gene-0.61-mRNA-1 16 3260403 163M564N116M MD:Z:279 NM:i:0 564 1
cdhit-output-4_9.iteration.1 0.99 maker-168471627-augustus-gene-0.34-mRNA-1 16 3186402 304M689N207M345N325M MD:Z:284C551 NM:i:1 689,345 2
cdhit-output-4_19.iteration.1 0.99 maker-168471524-augustus-gene-0.45-mRNA-1 16 831989 274M77N906M MD:Z:63T24A6G84G1C64G10C22AC213T104C11C8T8A548 NM:i:14 77 1
cdhit-output-4_9.iteration.1 0.99 maker-168471133-augustus-gene-0.27-mRNA-2 0 3261213 583M1595N229M473N249M272N51M2703N261M105N53M132N34M83N120M234N255M203N1595M MD:Z:2640G789 NM:i:1 1595,473,272,2703,105,132,83,234,203 9
cdhit-output-4_13.iteration.1 0.99 maker-168470123-augustus-gene-0.144-mRNA-1 0 3958120 53M96N121M1041N129M223N540M MD:Z:843 NM:i:0 96,1041,223 3
cdhit-output-4_18.iteration.1 0.99 maker-168469723-augustus-gene-0.18-mRNA-1 0 3664542 48M116N87M90N487M344N72M355N62M104N69M176N661M MD:Z:507A134A583G101C68A43G44 NM:i:6 116,90,344,355,104,176 6
cdhit-output-4_9.iteration.1 0.99 maker-168469401-augustus-gene-0.27-mRNA-1 16 3261043 431M92N159M233N179M99N172M200N425M MD:Z:413T101A184A2T197T148C137C177 NM:i:7 92,233,99,200 4
cdhit-output-4_13.iteration.1 0.99 maker-168469074-snap-gene-0.43-mRNA-1 16 3958459 405M1795N424M MD:Z:272T556 NM:i:1 1795 1
cdhit-output-4_16.iteration.1 0.99 maker-168468833-snap-gene-0.32-mRNA-1 16 3093314 626M120N44M112N52M MD:Z:59T662 NM:i:1 120,112 2
cdhit-output-4_11.iteration.1 0.99 maker-168468305-augustus-gene-0.12-mRNA-1 0 3288337 205M226N60M90N119M144N89M118N55M319N53M791N49M87N66M90N77M1300N229M83N67M75N789M MD:Z:1792T65 NM:i:1 226,90,144,118,319,791,87,90,1300,83,75 11
cdhit-output-4_18.iteration.1 0.99 maker-168467678-augustus-gene-0.5-mRNA-1 0 3751805 852M255N486M184N171M91N186M131N123M126N111M83N866M MD:Z:131C311C86G1412G851 NM:i:4 255,184,91,131,126,83 6
cdhit-output-4_16.iteration.1 0.99 maker-168467324-augustus-gene-0.34-mRNA-1 0 3093441 1657M241N156M102N74M192N88M103N78M98N116M170N67M88N131M146N722M MD:Z:675T2413 NM:i:1 241,102,192,103,98,170,88,146 8
cdhit-output-4_17.iteration.1 0.99 maker-168467191-snap-gene-0.66-mRNA-1 16 2983206 391M163N345M162N411M303N113M MD:Z:174A100T141G83C590T167 NM:i:5 163,162,303 3
cdhit-output-4_12.iteration.1 0.99 maker-168466654-snap-gene-0.65-mRNA-1 0 3364380 204M95N112M378N62M1116N222M260N1296M156N1224M MD:Z:502T647G9T103C187G4A30A67A248G53A564A486T110T97 NM:i:13 95,378,1116,260,156 5
cdhit-output-4_16.iteration.1 0.99 maker-168466464-augustus-gene-0.38-mRNA-1 0 3092591 71M99N86M345N70M164N475M MD:Z:702 NM:i:0 99,345,164 3
cdhit-output-4_9.iteration.1 0.99 maker-168466145-snap-gene-0.34-mRNA-1 0 3260046 391M79N796M166N199M MD:Z:15G248C74G504C19A313T126A80 NM:i:7 79,166 2
cdhit-output-4_11.iteration.1 0.99 maker-168465918-snap-gene-0.17-mRNA-1 16 3288627 1748M209N567M138N79M117N77M3783N265M MD:Z:319G399G2016 NM:i:2 209,138,117,3783 4
cdhit-output-4_13.iteration.1 0.99 maker-168465536-augustus-gene-0.43-mRNA-1 16 3957655 84M405N444M247N113M149N124M100N219M MD:Z:51G218T24C53G580G53 NM:i:5 405,247,149,100 4
cdhit-output-4_9.iteration.1 0.99 maker-168465459-snap-gene-0.46-mRNA-1 16 3204439 91M122N113M202N135M344N91M102N69M128N287M MD:Z:786 NM:i:0 122,202,344,102,128 5
cdhit-output-4_9.iteration.1 0.99 maker-168465107-snap-gene-0.84-mRNA-1 0 3261044 155M315N204M263N204M568N400M MD:Z:739G14A14C64C128 NM:i:4 315,263,568 3
cdhit-output-4_8.iteration.1 0.99 maker-168464232-snap-gene-0.102-mRNA-1 0 4459646 1127M1195N192M106N88M144N71M116N129M MD:Z:1607 NM:i:0 1195,106,144,116 4
cdhit-output-4_16.iteration.1 0.99 maker-168464103-augustus-gene-0.45-mRNA-1 0 3092710 331M614N98M701N225M117N63M152N291M MD:Z:965G42 NM:i:1 614,701,117,152 4
cdhit-output-4_16.iteration.1 0.99 maker-168464033-snap-gene-0.111-mRNA-1 16 3093448 66M101N103M114N779M MD:Z:87G28C70G115G43G49T472C77 NM:i:7 101,114 2
cdhit-output-4_18.iteration.1 0.99 maker-168462173-augustus-gene-0.54-mRNA-1 16 3751079 853M188N98M1096N89M105N74M92N144M347N65M225N70M125N177M1008N154M459N69M MD:Z:1793 NM:i:0 188,1096,105,92,347,225,125,1008,459 9
cdhit-output-4_12.iteration.1 0.99 maker-168462046-snap-gene-0.34-mRNA-1 0 3364820 81M853N1548M MD:Z:178G50GC7C5G35G57G25A1A88T49A154A10G204G13A15C100GG620 NM:i:18 853 1
cdhit-output-4_9.iteration.1 0.99 maker-168461880-snap-gene-0.32-mRNA-1 0 3260829 767M220N96M893N132M830N223M108N38M182N69M831N78M MD:Z:89C44T113C175C82T4A777A112 NM:i:7 220,893,830,108,182,831 6
cdhit-output-4_12.iteration.1 0.99 maker-168459711-augustus-gene-1.92-mRNA-1 16 3364317 946M594N2887M MD:Z:166T143A317G110A33C448A118G1410A164A27T86G58A33A288T242A175 NM:i:15 594 1
cdhit-output-4_11.iteration.1 0.99 maker-168459523-snap-gene-1.75-mRNA-1 0 3288603 261M1371N167M MD:Z:428 NM:i:0 1371 1
cdhit-output-4_15.iteration.1 0.99 maker-168459523-augustus-gene-0.40-mRNA-1 16 3576156 476M158N440M414N228M112N154M78N220M MD:Z:402T149C7T24A55T2C57G17G14C44C8C12T9C77A170T3G452 NM:i:16 158,414,112,78 4
cdhit-output-4_16.iteration.1 0.99 maker-168458870-augustus-gene-0.75-mRNA-1 16 3092767 883M824N1832M MD:Z:1233C100C644A514A44T175 NM:i:5 824 1
cdhit-output-4_17.iteration.1 0.99 maker-168457605-snap-gene-0.26-mRNA-1 16 2995795 453M25N536M175N55M MD:Z:37G65T299T47C39A53T93T33C33G153C182 NM:i:10 25,175 2
cdhit-output-4_12.iteration.1 0.99 maker-168457505-augustus-gene-0.34-mRNA-1 16 3364264 953M128N276M123N1105M104N680M MD:Z:26G1025G73C403T28AAA1057C231A10T101A35T13 NM:i:12 128,123,104 3
cdhit-output-4_11.iteration.1 0.99 maker-168457391-snap-gene-0.43-mRNA-1 0 3288432 1077M136N257M71N28M MD:Z:195A36T190G132G106A40T62T68C100G81A57C53G97T52C79 NM:i:14 136,71 2
cdhit-output-4_9.iteration.1 0.99 maker-168457142-augustus-gene-0.37-mRNA-1 0 3261022 221M225N21M83N682M MD:Z:924 NM:i:0 225,83 2
cdhit-output-4_14.iteration.1 0.99 maker-168455746-augustus-gene-0.21-mRNA-1 16 3012291 145M115N5244M373N486M MD:Z:41A86A109T13C31C27T61T4A6T22A39G47T2T105T238A157C15A77C22T27G269A23G31A289C186G137C120A181T68TG51G86T105A144T35A180G85A27C23T42G313T1C87C197A1A123G115A2C10T6G13C44C6T162G116GC141C61G27G180T74T15G15A314G32C16C306T92T127 NM:i:68 115,373 2
cdhit-output-4_11.iteration.1 0.99 maker-168455701-augustus-gene-0.41-mRNA-1 0 3287590 374M161N71M952N251M265N391M1170N562M MD:Z:324C275T89A503T410T43 NM:i:5 161,952,265,1170 4
cdhit-output-4_16.iteration.1 0.99 maker-168455588-augustus-gene-0.13-mRNA-1 0 3076428 3117M182N854M MD:Z:1619C41C601G1402T304 NM:i:4 182 1
cdhit-output-4_12.iteration.1 0.99 maker-168454985-augustus-gene-0.20-mRNA-1 0 3364667 36M181N699M303N138M114N132M158N177M106N54M189N63M276N1011M161N165M MD:Z:449A1754T270 NM:i:2 181,303,114,158,106,189,276,161 8
cdhit-output-4_10.iteration.1 0.99 maker-168454869-augustus-gene-0.72-mRNA-1 0 2914937 349M143N255M116N194M MD:Z:798 NM:i:0 143,116 2
cdhit-output-4_17.iteration.1 0.99 maker-168454181-augustus-gene-0.110-mRNA-1 16 3012809 513M114N614M121N394M163N123M MD:Z:972C104A26A539 NM:i:3 114,121,163 3
cdhit-output-4_16.iteration.1 0.99 maker-168453265-snap-gene-0.7-mRNA-1 16 3093175 36M434N405M277N391M457N242M1448N195M MD:Z:389C141T205T70C385T74 NM:i:5 434,277,457,1448 4
cdhit-output-4_15.iteration.1 0.99 maker-168453090-snap-gene-0.20-mRNA-1 16 3575291 114M1537N798M MD:Z:912 NM:i:0 1537 1
cdhit-output-4_17.iteration.1 0.99 maker-168452884-augustus-gene-0.16-mRNA-1 0 2983846 2062M238N778M MD:Z:646G773A100A311T335G670 NM:i:5 238 1
cdhit-output-4_13.iteration.1 0.99 maker-168452677-augustus-gene-0.13-mRNA-1 0 3958199 297M440N116M127N119M160N149M600N921M271N255M414N158M145N80M287N136M170N150M186N631M MD:Z:248T523T1235A464T280C173A83 NM:i:6 440,127,160,600,271,414,145,287,170,186 10
cdhit-output-4_13.iteration.1 0.99 maker-168451930-augustus-gene-0.18-mRNA-1 16 3958168 1329M843N310M116N63M78N79M MD:Z:1138A642 NM:i:1 843,116,78 3
cdhit-output-4_13.iteration.1 0.99 maker-168450844-snap-gene-0.45-mRNA-1 16 3957710 1280M715N54M152N54M114N348M MD:Z:456T182T42T195G142C68C76A287T181G43C54 NM:i:10 715,152,114 3
cdhit-output-4_10.iteration.1 0.99 maker-168450752-augustus-gene-0.76-mRNA-1 0 2915474 327M305N3048M232N261M MD:Z:101A941T161A257T1503C13C492T161 NM:i:7 305,232 2
cdhit-output-4_15.iteration.2 0.99 maker-168450731-augustus-gene-0.65-mRNA-1 16 3663882 724M1945N151M1241N198M MD:Z:1073 NM:i:0 1945,1241 2
cdhit-output-4_13.iteration.1 0.99 maker-168450289-snap-gene-0.26-mRNA-1 0 3957429 252M17N1266M MD:Z:23C21A26T20A22T142C58G68G84T25T211C27A23G120G137G1T10C106A110C235G29 NM:i:20 17 1
cdhit-output-4_13.iteration.1 0.99 maker-168450254-snap-gene-0.5-mRNA-1 0 3958246 977M98N321M MD:Z:13C443C245G87G95G410 NM:i:5 98 1
cdhit-output-4_9.iteration.1 0.99 maker-168450214-augustus-gene-0.96-mRNA-1 16 3260125 1965M136N266M MD:Z:17A393T960A59A11G6T9A29T52T23A60C69T88G148C293 NM:i:14 136 1
cdhit-output-4_12.iteration.1 0.99 maker-168449508-snap-gene-0.58-mRNA-1 16 3288670 713M173N98M126N117M1207N339M MD:Z:12C41C6G24C1013A166 NM:i:5 173,126,1207 3
cdhit-output-4_11.iteration.1 0.99 maker-168448714-augustus-gene-0.5-mRNA-1 0 3288252 389M117N205M149N201M93N215M130N254M128N53M106N867M MD:Z:49G128A73G241G116C593C117A28T338C74T417 NM:i:10 117,149,93,130,128,106 6
cdhit-output-4_9.iteration.1 0.99 maker-168448533-augustus-gene-0.28-mRNA-1 0 3260107 81M191N94M68N65M186N100M107N189M115N60M126N368M MD:Z:263G693 NM:i:1 191,68,186,107,115,126 6
cdhit-output-4_18.iteration.1 0.99 maker-168447201-augustus-gene-0.16-mRNA-1 0 3751791 2013M135N81M234N1490M MD:Z:548C280G26A167T26G258A25A355T50G9G68A1029G731 NM:i:12 135,234 2
cdhit-output-4_14.iteration.1 0.99 maker-168447156-augustus-gene-0.8-mRNA-1 0 3012395 171M159N30M1166N306M119N1089M MD:Z:7A6AT3A4A5A1T6A43T8A1C1A7G6AG7G4G4T6T6A5G3CT1C2C1C6CA2A12A1GG7A1C195G5T166T46T485A494 NM:i:39 159,1166,119 3
cdhit-output-4_11.iteration.3 0.99 maker-168447126-snap-gene-0.104-mRNA-1 16 2747488 165M26N270M MD:Z:19A223A87G103 NM:i:3 26 1
cdhit-output-4_16.iteration.1 0.99 maker-168446894-snap-gene-0.37-mRNA-1 16 3093481 652M176N80M125N81M107N57M323N116M19N19M MD:Z:238A290T85T389 NM:i:3 176,125,107,323,19 5
cdhit-output-4_10.iteration.2 0.99 maker-168446536-augustus-gene-0.75-mRNA-2 0 3112967 205M84N66M4543N239M692N181M396N74M79N181M115N89M201N74M96N79M MD:Z:693C494 NM:i:1 84,4543,692,396,79,115,201,96 8
cdhit-output-4_18.iteration.1 0.99 maker-168446536-augustus-gene-0.75-mRNA-1 0 3751889 205M84N66M1640N239M692N290M135N32M120N74M79N181M115N89M201N74M96N79M MD:Z:834C494 NM:i:1 84,1640,692,135,120,79,115,201,96 9
cdhit-output-4_13.iteration.1 0.99 maker-168445080-augustus-gene-0.64-mRNA-1 16 3958360 123M784N2249M MD:Z:1654G717 NM:i:1 784 1
cdhit-output-4_11.iteration.1 0.99 maker-168444976-augustus-gene-0.10-mRNA-1 0 3215362 41M131N419M163N250M106N277M162N126M222N33M MD:Z:29T132C339A43G84C114C348C50 NM:i:7 131,163,106,162,222 5
cdhit-output-4_11.iteration.1 0.99 maker-168443245-augustus-gene-0.45-mRNA-1 0 3288364 68M87N188M124N73M138N119M124N218M107N444M82N131M1213N931M MD:Z:1361A810 NM:i:1 87,124,138,124,107,82,1213 7
cdhit-output-4_8.iteration.1 0.99 maker-168442939-snap-gene-0.56-mRNA-1 0 4560371 78M220N62M121N219M159N127M118N401M773N145M245N74M75N179M567N45M121N441M MD:Z:257G4C15C753C13G166A557 NM:i:6 220,121,159,118,773,245,75,567,121 9
cdhit-output-4_18.iteration.1 0.99 maker-168442368-snap-gene-0.5-mRNA-1 0 3714482 77M191N188M87N98M272N134M162N156M340N16M109N63M MD:Z:79A652 NM:i:1 191,87,272,162,340,109 6
cdhit-output-4_18.iteration.1 0.99 maker-168441520-augustus-gene-0.98-mRNA-1 0 3751693 327M149N267M279N128M138N198M73N9M1032N826M MD:Z:1755 NM:i:0 149,279,138,73,1032 5
cdhit-output-4_17.iteration.1 0.99 maker-168440195-snap-gene-0.5-mRNA-1 16 3051664 582M321N99M MD:Z:20A218G74G203C20C72A68 NM:i:6 321 1
cdhit-output-4_11.iteration.1 0.99 maker-168438411-snap-gene-0.37-mRNA-1 16 3288431 735M121N145M121N125M94N1289M203N51M369N98M251N155M MD:Z:152G2369C75 NM:i:2 121,121,94,203,369,251 6
cdhit-output-4_10.iteration.1 0.99 maker-168438397-snap-gene-0.98-mRNA-1 16 2915512 219M323N80M1799N240M48N964M331N534M MD:Z:1467G98G470 NM:i:2 323,1799,48,331 4
cdhit-output-4_12.iteration.1 0.99 maker-168436463-augustus-gene-0.23-mRNA-1 0 3364818 1318M1971N440M MD:Z:72TT581A1037G64 NM:i:4 1971 1
cdhit-output-4_18.iteration.1 0.99 maker-168435993-augustus-gene-0.40-mRNA-1 16 3751716 643M122N2218M175N888M MD:Z:182C296C78T928G139A856A52A148A6C55C999 NM:i:10 122,175 2
cdhit-output-4_14.iteration.1 0.99 maker-168435990-augustus-gene-0.17-mRNA-1 0 2968995 46M180N258M319N191M199N279M694N319M MD:Z:963C50T78 NM:i:2 180,319,199,694 4
cdhit-output-4_18.iteration.1 0.99 maker-168435861-augustus-gene-0.92-mRNA-1 0 3751132 129M125N282M351N149M111N295M129N234M103N237M135N882M MD:Z:304A832N115A954 NM:i:3 125,351,111,129,103,135 6
cdhit-output-4_16.iteration.1 0.99 maker-168434667-augustus-gene-0.77-mRNA-2 16 3021251 595M345N99M130N129M295N168M147N63M MD:Z:3C121A234C145T547 NM:i:4 345,130,295,147 4
cdhit-output-4_8.iteration.1 0.99 maker-168434666-augustus-gene-0.19-mRNA-1 0 4560185 902M103N790M MD:Z:420T1271 NM:i:1 103 1
cdhit-output-4_11.iteration.1 0.99 maker-168434643-augustus-gene-0.52-mRNA-1 16 3288331 523M523N282M200N80M MD:Z:175G709 NM:i:1 523,200 2
cdhit-output-4_12.iteration.1 0.99 maker-168434530-augustus-gene-0.4-mRNA-1 0 3291240 657M455N92M59N68M MD:Z:235T79G244T9T4T197GC30T11 NM:i:8 455,59 2
cdhit-output-4_14.iteration.1 0.99 maker-168434496-snap-gene-0.28-mRNA-1 0 3012265 139M872N393M267N1007M MD:Z:119G525TC892 NM:i:3 872,267 2
cdhit-output-4_14.iteration.1 0.99 maker-168434089-snap-gene-0.34-mRNA-3 0 3012143 384M83N283M177N245M812N249M859N138M190N48M132N110M882N582M MD:Z:13GC2024 NM:i:2 83,177,812,859,190,132,882 7
cdhit-output-4_17.iteration.1 0.99 maker-168433852-snap-gene-0.70-mRNA-1 16 3052720 1827M328N113M3652N56M136N360M295N173M289N143M141N145M164N112M182N239M86N202M MD:Z:310A625C1916G516 NM:i:3 328,3652,136,295,289,141,164,182,86 9
cdhit-output-4_11.iteration.1 0.99 maker-168433576-snap-gene-0.35-mRNA-1 16 3288437 869M603N116M246N445M613N1339M MD:Z:162T93A34A151C522C122G357A80A202T215A115T28CA2T64G96C110T42C89C4T3C195A32T28 NM:i:23 603,246,613 3
cdhit-output-4_14.iteration.1 0.99 maker-168432752-augustus-gene-0.33-mRNA-1 0 3011600 66M496N958M113N128M MD:Z:40T1111 NM:i:1 496,113 2
cdhit-output-4_10.iteration.1 0.99 maker-168432683-augustus-gene-0.84-mRNA-1 0 2915003 151M104N260M128N244M MD:Z:655 NM:i:0 104,128 2
cdhit-output-4_19.iteration.1 0.99 maker-168431716-augustus-gene-0.6-mRNA-2 16 831937 280M167N102M157N118M313N136M268N185M134N111M356N86M186N134M MD:Z:222A287G116A22A411CT12G2G3A4A63 NM:i:10 167,157,313,268,134,356,186 7
cdhit-output-4_12.iteration.1 0.99 maker-168431638-augustus-gene-0.92-mRNA-1 16 3364504 586M87N68M433N93M283N1533M MD:Z:84T625A368C456T167T235C86T15G236 NM:i:8 87,433,283 3
cdhit-output-4_8.iteration.1 0.99 maker-168431635-snap-gene-0.80-mRNA-1 0 4471298 643M232N659M MD:Z:293G551T166C78G104G105 NM:i:5 232 1
cdhit-output-4_9.iteration.1 0.99 maker-168431438-snap-gene-0.22-mRNA-1 16 3260694 864M88N286M MD:Z:133C53G962 NM:i:2 88 1
cdhit-output-4_16.iteration.1 0.99 maker-168431040-augustus-gene-1.120-mRNA-1 16 3025427 452M119N645M192N747M MD:Z:160T1683 NM:i:1 119,192 2
cdhit-output-4_10.iteration.4 0.99 maker-168430821-snap-gene-0.7-mRNA-1 16 2538443 224M97N178M92N197M491N42M77N109M MD:Z:38T75C228C83A78C94A114C9A3C19 NM:i:9 97,92,491,77 4
cdhit-output-4_13.iteration.1 0.99 maker-168430490-augustus-gene-0.14-mRNA-1 0 3957805 703M1364N114M158N85M103N71M94N89M178N133M137N230M114N477M107N170M498N52M278N97M MD:Z:360C338G1474T46 NM:i:3 1364,158,103,94,178,137,114,107,498,278 10
cdhit-output-4_17.iteration.1 0.99 maker-168429947-augustus-gene-0.37-mRNA-1 0 3052596 2054M192N1161M MD:Z:58G176A493T231C253C638G161C743C110T3A75T1A247A13 NM:i:13 192 1
cdhit-output-4_8.iteration.1 0.99 maker-168428854-augustus-gene-0.5-mRNA-1 0 4457499 138M102N108M208N407M108N115M893N512M MD:Z:983G73A218G3 NM:i:3 102,208,108,893 4
cdhit-output-4_14.iteration.2 0.99 maker-168427467-augustus-gene-0.6-mRNA-1 16 5291107 2104M272N416M MD:Z:756T34G66G1661 NM:i:3 272 1
cdhit-output-4_14.iteration.1 0.99 maker-168427220-augustus-gene-0.5-mRNA-1 0 3011322 102M103N249M128N502M MD:Z:19C12C62GG254GCG38C30G34G44C22TG41A88C18A2A3T30G8G17A3T4C12T88 NM:i:24 103,128 2
cdhit-output-4_11.iteration.1 0.99 maker-168426594-augustus-gene-0.101-mRNA-1 0 3288092 150M120N131M311N180M154N973M MD:Z:453C980 NM:i:1 120,311,154 3
cdhit-output-4_18.iteration.1 0.99 maker-168426298-augustus-gene-0.86-mRNA-1 16 3751029 279M966N134M91N46M75N485M210N232M MD:Z:1176 NM:i:0 966,91,75,210 4
cdhit-output-4_16.iteration.1 0.99 maker-168425879-snap-gene-0.36-mRNA-1 16 3093366 756M111N181M114N198M99N161M2915N494M321N53M548N18M MD:Z:276G875G165A542 NM:i:3 111,114,99,2915,321,548 6
cdhit-output-4_13.iteration.1 0.99 maker-168425634-augustus-gene-0.37-mRNA-1 0 3958437 437M1027N2033M MD:Z:2160A229G79 NM:i:2 1027 1
cdhit-output-4_12.iteration.1 0.99 maker-168424392-augustus-gene-0.80-mRNA-1 16 3286828 864M119N114M MD:Z:978 NM:i:0 119 1
cdhit-output-4_12.iteration.1 0.99 maker-168422638-augustus-gene-1.81-mRNA-1 16 3288751 108M114N1658M112N86M130N207M93N105M155N54M139N48M158N134M193N496M MD:Z:396C56T44T77T82A15C118T226T201A22A47C67G85C68C41C457C878 NM:i:16 114,112,130,93,155,139,158,193 8
cdhit-output-4_10.iteration.1 0.99 maker-168422616-augustus-gene-0.12-mRNA-1 16 2845533 351M100N150M118N687M MD:Z:462G17G707 NM:i:2 100,118 2
cdhit-output-4_18.iteration.1 0.99 maker-168421778-augustus-gene-0.101-mRNA-1 0 3750902 247M112N130M267N1403M MD:Z:500C267C141A18C101A424A105T217 NM:i:7 112,267 2
cdhit-output-4_17.iteration.1 0.99 maker-168421389-augustus-gene-1.67-mRNA-1 16 2983214 96M98N138M117N257M1200N125M132N2273M MD:Z:171G185G908T452G272C181A198G59A56A201C38A22G38A45C49 NM:i:14 98,117,1200,132 4
