bin coverage transcript strand gene cigar MD NM
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168568028-processed-gene-0.4-mRNA-1 0 3364742 1704M MD:Z:173T143T179C549T109G92T8G260C174C8 NM:i:9
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168567500-processed-gene-0.15-mRNA-1 0 3052394 402M MD:Z:31T194G98A76 NM:i:3
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168567252-processed-gene-0.7-mRNA-1 16 3011941 318M MD:Z:209T62T45 NM:i:2
cdhit-output-4_17.iteration.3 0.99 augustus_masked-168566980-processed-gene-0.14-mRNA-1 16 3680922 249M MD:Z:249 NM:i:0
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168566824-processed-gene-0.6-mRNA-1 0 3575713 2157M MD:Z:11T183A80A79A30C7C179C140G28C349G133G39G73C188T454CA168 NM:i:16
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168566655-processed-gene-0.5-mRNA-1 0 3288473 1842M MD:Z:1358T38A444 NM:i:2
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168566066-processed-gene-0.4-mRNA-1 0 3010645 1854M MD:Z:1223T55T250G323 NM:i:3
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168566006-processed-gene-0.2-mRNA-1 0 2914789 417M MD:Z:41G64G28A12T268 NM:i:4
cdhit-output-4_8.iteration.1 0.99 augustus_masked-168565283-processed-gene-0.4-mRNA-1 0 4559957 1812M MD:Z:115G342C343C882C126 NM:i:4
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168564862-processed-gene-0.12-mRNA-1 16 3751161 669M MD:Z:669 NM:i:0
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168564037-processed-gene-0.4-mRNA-1 16 3494948 432M MD:Z:160G26C244 NM:i:2
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168563455-processed-gene-1.52-mRNA-1 0 3092594 1026M MD:Z:124G901 NM:i:1
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168563105-processed-gene-0.1-mRNA-1 16 3751302 1833M MD:Z:606C317G269G131G497T8 NM:i:5
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168562854-processed-gene-0.6-mRNA-1 0 3958016 468M MD:Z:195T272 NM:i:1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168562697-processed-gene-0.3-mRNA-1 0 2915024 1410M MD:Z:1410 NM:i:0
cdhit-output-4_8.iteration.1 0.99 augustus_masked-168562696-processed-gene-0.11-mRNA-1 0 4559698 324M MD:Z:24T91T207 NM:i:2
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168562552-processed-gene-1.36-mRNA-1 16 3012073 483M MD:Z:441C41 NM:i:1
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168562064-processed-gene-0.17-mRNA-1 0 3504182 1737M MD:Z:1003G31T627A73 NM:i:3
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168561889-processed-gene-0.10-mRNA-1 16 3287686 2076M MD:Z:20G39T52C78A58G12T29A14A7G245A567G20T353T268G39T31T69T23GT19G7G105 NM:i:21
cdhit-output-4_10.iteration.3 0.99 augustus_masked-168561869-processed-gene-1.58-mRNA-1 0 4614047 1087M MD:Z:33A21A31G88T76T4A70G7A42A15A9A19A617G42 NM:i:13
cdhit-output-4_19.iteration.1 0.99 augustus_masked-168561855-processed-gene-0.15-mRNA-1 0 831525 1410M MD:Z:86G36G2T22C506C299T371C20T17C42 NM:i:9
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168561832-processed-gene-0.10-mRNA-1 0 3575822 552M MD:Z:552 NM:i:0
cdhit-output-4_15.iteration.2 0.99 augustus_masked-168561814-processed-gene-0.4-mRNA-1 0 3582137 1161M MD:Z:767G6C386 NM:i:2
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168561696-processed-gene-0.7-mRNA-1 0 3051861 498M MD:Z:73C53G36C168A164 NM:i:4
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168561517-processed-gene-0.6-mRNA-1 0 3288184 498M MD:Z:308A189 NM:i:1
cdhit-output-4_11.iteration.4 0.99 augustus_masked-168561396-processed-gene-0.0-mRNA-1 16 2346698 2475M MD:Z:282A211T36A86T215C136T31C46A90T13A128A193G180G17A50T356G363T16G8 NM:i:18
cdhit-output-4_18.iteration.3 0.99 augustus_masked-168559742-processed-gene-0.12-mRNA-1 16 4738503 750M MD:Z:110T177T24G5G22A407 NM:i:5
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168558074-processed-gene-0.7-mRNA-1 16 3874712 1035M MD:Z:800A24G74G34G59T39 NM:i:5
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168557540-processed-gene-0.2-mRNA-1 0 2915304 606M MD:Z:48T557 NM:i:1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168557446-processed-gene-1.12-mRNA-1 16 2915267 1791M MD:Z:1017A773 NM:i:1
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168557392-processed-gene-0.5-mRNA-1 0 3011196 2115M MD:Z:431G68G164G6A114C2T56G348C57A259G600 NM:i:10
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168557224-processed-gene-0.4-mRNA-1 0 3364480 2475M MD:Z:77C15G52G93G283T73C143A34A28C57G625T44T63T33T25T39G775 NM:i:16
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168556975-processed-gene-0.7-mRNA-1 16 3364309 909M MD:Z:258A323G282G43 NM:i:3
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168556839-processed-gene-0.17-mRNA-1 16 2870201 432M MD:Z:432 NM:i:0
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168556492-processed-gene-0.4-mRNA-1 0 3751410 1833M MD:Z:63C17G307A1443 NM:i:3
cdhit-output-4_10.iteration.2 0.99 augustus_masked-168556463-processed-gene-0.3-mRNA-1 16 3051572 324M MD:Z:165G158 NM:i:1
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168556365-processed-gene-0.5-mRNA-1 0 2942086 423M MD:Z:318A104 NM:i:1
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168556193-processed-gene-0.1-mRNA-1 16 3547058 2082M MD:Z:123G58G58A31G152T324G883T396A49 NM:i:8
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168554668-processed-gene-0.2-mRNA-1 0 3093028 2379M MD:Z:242T818G128C695G257C98C135 NM:i:6
cdhit-output-4_19.iteration.1 0.99 augustus_masked-168553894-processed-gene-0.2-mRNA-1 0 831764 1707M MD:Z:6G246G36A59G50C71C314T400T28C61C83T131C210 NM:i:12
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168553891-processed-gene-0.2-mRNA-1 16 3751849 2133M MD:Z:109C466A482T353T5T25G44C310C79G67T183 NM:i:10
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168553413-processed-gene-0.15-mRNA-1 16 3671274 1554M MD:Z:216A574G516A245 NM:i:3
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168553106-processed-gene-1.36-mRNA-1 16 3751728 1890M MD:Z:260T131C58C3G758A65G108A122G179A8A25T149C12 NM:i:12
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168552999-processed-gene-0.2-mRNA-1 0 3092981 978M MD:Z:179C260T105T152T49A182C45 NM:i:6
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168552895-processed-gene-0.4-mRNA-1 0 3751287 1044M MD:Z:9G134G32G276G113G48G185G240 NM:i:7
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168552098-processed-gene-0.1-mRNA-1 0 3260210 2586M MD:Z:30C4C51AC4A161C85G111G765A794C171C165T233 NM:i:12
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168551672-processed-gene-0.0-mRNA-1 0 3575672 2241M MD:Z:595T220C1424 NM:i:2
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168551611-processed-gene-0.17-mRNA-1 0 3092595 381M MD:Z:365T15 NM:i:1
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168551206-processed-gene-0.5-mRNA-1 16 3287925 1668M MD:Z:1265C402 NM:i:1
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168551064-processed-gene-0.5-mRNA-1 16 3751385 345M MD:Z:345 NM:i:0
cdhit-output-4_8.iteration.1 0.99 augustus_masked-168550602-processed-gene-0.13-mRNA-1 0 4460536 306M MD:Z:306 NM:i:0
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168550499-processed-gene-0.3-mRNA-1 0 3288112 1386M MD:Z:6A42C10C11G5GC18G1A1C22G8A5A15G1A4G15C3C10C1C3TG3C3T3G13CG7C1C2T4G7C46C372C8G35C56G318T247CTT40 NM:i:40
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168550444-processed-gene-0.7-mRNA-1 0 3093219 1065M MD:Z:569G71T221G201 NM:i:3
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168550444-processed-gene-0.12-mRNA-1 0 2983259 339M MD:Z:339 NM:i:0
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168550377-processed-gene-0.0-mRNA-1 16 3288227 2052M MD:Z:1331C405A130T183 NM:i:3
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168550135-processed-gene-0.10-mRNA-1 16 3260467 1404M MD:Z:882G374A146 NM:i:2
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168550088-processed-gene-0.7-mRNA-1 0 3875150 483M MD:Z:278G204 NM:i:1
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168549897-processed-gene-0.5-mRNA-1 16 3364090 2442M MD:Z:375G1826G239 NM:i:2
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168549881-processed-gene-0.4-mRNA-1 16 3957529 2268M MD:Z:204G614G119G593A160T331C168C72 NM:i:7
cdhit-output-4_14.iteration.2 0.99 augustus_masked-168549679-processed-gene-1.27-mRNA-1 0 5291052 312M MD:Z:26G18C181T25CA20C36 NM:i:6
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168549560-processed-gene-0.15-mRNA-1 0 3364418 414M MD:Z:107A306 NM:i:1
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168549347-processed-gene-0.1-mRNA-1 0 3011797 663M MD:Z:663 NM:i:0
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168549252-processed-gene-0.12-mRNA-1 16 3575272 2604M MD:Z:139T306G62C53C134A302C9T80T258T161G35A159CA101C14C57G277G160T45G5A78C13T32G101 NM:i:23
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168549218-processed-gene-0.4-mRNA-1 0 3288658 1611M MD:Z:120T195T47G141C164G256T237G230T55T18A127T10 NM:i:11
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168549083-processed-gene-0.6-mRNA-1 16 3751643 1719M MD:Z:435G179T398T635G68 NM:i:4
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168548990-processed-gene-0.1-mRNA-1 0 3364963 1974M MD:Z:73G91A27G29A5A363C101T89T404A47T71A524A70G67 NM:i:13
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168548983-processed-gene-0.4-mRNA-1 16 3751636 315M MD:Z:99G215 NM:i:1
cdhit-output-4_13.iteration.2 0.99 augustus_masked-168548975-processed-gene-0.0-mRNA-1 16 4336809 1986M MD:Z:231T67A57T233A330C221C136A20T532T75A32G41 NM:i:11
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168548930-processed-gene-0.3-mRNA-1 16 3260517 1326M MD:Z:321A103T114A47T93G29G25A86T137A14A65G281 NM:i:11
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168548800-processed-gene-0.3-mRNA-1 0 2994109 612M MD:Z:59C72G293G129G55 NM:i:4
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168548755-processed-gene-0.6-mRNA-1 0 3092285 768M MD:Z:768 NM:i:0
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168548721-processed-gene-0.11-mRNA-1 0 3575432 876M MD:Z:876 NM:i:0
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168548692-processed-gene-0.0-mRNA-1 16 3288000 1476M MD:Z:19C22T132A121C191C42A163A659G14A18G76A8 NM:i:11
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168548631-processed-gene-0.3-mRNA-1 0 3092404 1236M MD:Z:801C6A330C96 NM:i:3
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168548564-processed-gene-0.10-mRNA-1 0 309111 810M MD:Z:33A268A202C304 NM:i:3
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168548427-processed-gene-0.5-mRNA-1 0 3495220 618M MD:Z:36A21A312T53C192 NM:i:4
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168548427-processed-gene-0.0-mRNA-1 0 3364036 876M MD:Z:811C64 NM:i:1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168548366-processed-gene-0.1-mRNA-1 16 2914736 1533M MD:Z:1533 NM:i:0
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168548247-processed-gene-0.4-mRNA-1 0 2846438 516M MD:Z:196C186G132 NM:i:2
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168548204-processed-gene-0.8-mRNA-1 16 3288032 549M MD:Z:68C119T360 NM:i:2
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168548128-processed-gene-0.0-mRNA-1 0 3365055 1122M MD:Z:209A75C836 NM:i:2
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168547957-processed-gene-0.6-mRNA-1 0 3365079 2037M MD:Z:329T1181C525 NM:i:2
cdhit-output-4_8.iteration.1 0.99 augustus_masked-168547957-processed-gene-0.3-mRNA-1 0 4560067 2004M MD:Z:2004 NM:i:0
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168547929-processed-gene-0.1-mRNA-1 0 3011507 2088M MD:Z:2088 NM:i:0
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168547450-processed-gene-0.2-mRNA-1 16 3928132 903M MD:Z:282G620 NM:i:1
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168547387-processed-gene-0.3-mRNA-1 16 3287780 1749M MD:Z:1257G356C134 NM:i:2
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168547382-processed-gene-0.10-mRNA-1 0 3751651 735M MD:Z:735 NM:i:0
cdhit-output-4_8.iteration.1 0.99 augustus_masked-168547071-processed-gene-0.10-mRNA-1 0 4475904 834M MD:Z:211C258C363 NM:i:2
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168547058-processed-gene-0.22-mRNA-1 0 3957439 345M MD:Z:253G91 NM:i:1
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168546630-processed-gene-0.9-mRNA-1 0 3092990 465M MD:Z:163AT300 NM:i:2
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168545173-processed-gene-0.2-mRNA-1 16 2915332 333M MD:Z:42C23C266 NM:i:2
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168544925-processed-gene-0.0-mRNA-1 16 3092959 2700M MD:Z:30G44T119A904G7A32A333A9C254GC151G63C18T471C9C241 NM:i:15
cdhit-output-4_12.iteration.2 0.99 augustus_masked-168544675-processed-gene-0.1-mRNA-1 16 2804481 306M MD:Z:6A70T8T138C80 NM:i:4
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168544285-processed-gene-0.5-mRNA-1 0 3184187 2670M MD:Z:24G15A32G194G33T5G19G24T8C176C40A12C12G190G467C47T880C3G389T81 NM:i:19
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168542196-processed-gene-0.18-mRNA-1 16 3092963 2613M MD:Z:99C182T140G11C101G773G41T10G205G174A426T440 NM:i:11
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168541554-processed-gene-0.5-mRNA-1 0 3198282 600M MD:Z:255C344 NM:i:1
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168541324-processed-gene-0.4-mRNA-1 16 3260075 438M MD:Z:24T192A220 NM:i:2
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168539576-processed-gene-0.8-mRNA-1 0 3575627 3027M MD:Z:49T71T8T84G23A143C392G185A80T197A188A250C108T91A103C541G233G264 NM:i:17
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168536958-processed-gene-0.3-mRNA-1 0 3750993 1791M MD:Z:64T52G183A78C45A520C5T143A11G134G11C38A113C50C11G318 NM:i:15
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168536555-processed-gene-0.3-mRNA-1 16 2846570 2145M MD:Z:390G134G571T129T48A61A806 NM:i:6
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168536366-processed-gene-0.0-mRNA-1 0 3011528 702M MD:Z:702 NM:i:0
cdhit-output-4_9.iteration.2 0.99 augustus_masked-168536236-processed-gene-2.16-mRNA-1 0 3334214 231M MD:Z:87G143 NM:i:1
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168534938-processed-gene-0.7-mRNA-1 16 3011512 552M MD:Z:74C241G26G41T166 NM:i:4
cdhit-output-4_8.iteration.2 0.99 augustus_masked-168534157-processed-gene-0.0-mRNA-1 16 4124726 2748M MD:Z:268G25G164G377T180GC246G110A128T181T6C254A377A224A19A86C87 NM:i:16
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168533952-processed-gene-0.1-mRNA-1 16 3751387 1617M MD:Z:1617 NM:i:0
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168533198-processed-gene-0.0-mRNA-1 0 3670842 1536M MD:Z:14C26T92T14A169G124A71G343A17A354G251A50 NM:i:11
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168532895-processed-gene-0.1-mRNA-1 0 3260729 411M MD:Z:23T195T56T73C60 NM:i:4
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168532185-processed-gene-0.1-mRNA-1 16 3092887 354M MD:Z:354 NM:i:0
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168530915-processed-gene-0.2-mRNA-1 0 3093180 795M MD:Z:359C17C417 NM:i:2
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168530869-processed-gene-0.10-mRNA-1 16 3092642 1143M MD:Z:1143 NM:i:0
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168530589-processed-gene-0.7-mRNA-1 16 2982106 420M MD:Z:420 NM:i:0
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168530246-processed-gene-0.1-mRNA-1 16 3287733 627M MD:Z:98C326T2T74T49T73 NM:i:5
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168530214-processed-gene-0.0-mRNA-1 16 3093142 2547M MD:Z:168A775G358G1243 NM:i:3
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168529760-processed-gene-0.1-mRNA-1 16 3287923 1440M MD:Z:177G596T242T11G68T331A9 NM:i:6
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168529293-processed-gene-0.7-mRNA-1 16 2941879 468M MD:Z:45G14A72G1A6A18G306 NM:i:6
cdhit-output-4_8.iteration.1 0.99 augustus_masked-168529293-processed-gene-0.0-mRNA-1 16 4560216 3116M MD:Z:372A137G320G317A782C526T189G185C62A23G19C114A38T19 NM:i:13
cdhit-output-4_19.iteration.1 0.99 augustus_masked-168527887-processed-gene-1.20-mRNA-1 16 831836 342M MD:Z:271G10T59 NM:i:2
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168527865-processed-gene-0.1-mRNA-1 16 3260848 1308M MD:Z:769G538 NM:i:1
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168527838-processed-gene-0.5-mRNA-1 16 799704 489M MD:Z:404G84 NM:i:1
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168527607-processed-gene-0.4-mRNA-1 16 3019915 324M MD:Z:271A52 NM:i:1
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168527607-processed-gene-0.2-mRNA-1 0 3285964 366M MD:Z:51A314 NM:i:1
cdhit-output-4_13.iteration.2 0.99 augustus_masked-168527274-processed-gene-0.18-mRNA-1 16 4336259 321M MD:Z:117C1G6C144A49 NM:i:4
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168527020-processed-gene-0.9-mRNA-1 0 3957925 796M MD:Z:349A67C9G88A9G27A4T53T4A6G83G49C10CA24 NM:i:14
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168526778-processed-gene-0.4-mRNA-1 0 3364816 1698M MD:Z:18C217AA294C158T154C411T252G117A62T5 NM:i:10
cdhit-output-4_14.iteration.2 0.99 augustus_masked-168526537-processed-gene-0.6-mRNA-1 16 5177955 378M MD:Z:142G49G185 NM:i:2
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168526313-processed-gene-0.3-mRNA-1 0 3261075 1344M MD:Z:467T876 NM:i:1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168526189-processed-gene-0.1-mRNA-1 0 2915144 798M MD:Z:106G424G8A28C82C145 NM:i:5
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168525995-processed-gene-0.0-mRNA-1 0 3023219 312M MD:Z:13T1A296 NM:i:2
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168525903-processed-gene-0.12-mRNA-1 0 3237274 1128M MD:Z:785C342 NM:i:1
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168525401-processed-gene-0.1-mRNA-1 16 3287585 1386M MD:Z:1204G10C60T109 NM:i:3
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168525296-processed-gene-0.5-mRNA-1 16 3051854 2757M MD:Z:234C422T2099 NM:i:2
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168525252-processed-gene-0.11-mRNA-1 16 3092880 774M MD:Z:82C691 NM:i:1
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168525141-processed-gene-0.0-mRNA-1 0 3183195 1185M MD:Z:1185 NM:i:0
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168524451-processed-gene-0.2-mRNA-1 16 2914745 1962M MD:Z:532T334T268CA104A131C73A34T125T294T13C43 NM:i:11
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168523478-processed-gene-0.1-mRNA-1 0 3223385 315M MD:Z:210T98G5 NM:i:2
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168522940-processed-gene-0.1-mRNA-1 16 2914836 2667M MD:Z:600T1086G979 NM:i:2
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168522938-processed-gene-0.6-mRNA-1 16 3052522 549M MD:Z:12A58A348A128 NM:i:3
cdhit-output-4_8.iteration.1 0.99 augustus_masked-168522838-processed-gene-0.18-mRNA-1 0 4507497 3195M MD:Z:1040A1226A927 NM:i:2
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168522838-processed-gene-0.15-mRNA-1 0 3958088 3212M MD:Z:978T162T1185T130A14T738 NM:i:5
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168522793-processed-gene-0.10-mRNA-1 0 2915135 1473M MD:Z:1473 NM:i:0
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168522460-processed-gene-0.0-mRNA-1 16 2914940 1023M MD:Z:1011G11 NM:i:1
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168522187-processed-gene-0.1-mRNA-1 0 2123510 252M MD:Z:138G113 NM:i:1
cdhit-output-4_10.iteration.2 0.99 augustus_masked-168522012-processed-gene-0.10-mRNA-1 16 3112639 2235M MD:Z:198T74C215C585G150G15A142G23A13G118T101G11A54G179A177T2CT98C46G15 NM:i:19
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168521368-processed-gene-0.6-mRNA-1 16 3575675 2223M MD:Z:321G414A685G217T27C80T413G49G9 NM:i:8
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168521368-processed-gene-0.1-mRNA-1 0 3287669 2247M MD:Z:14T11G92C17C4T34A270C221A240T41T59T81G60C91A223T146A627 NM:i:16
cdhit-output-4_17.iteration.3 0.99 augustus_masked-168521342-processed-gene-0.4-mRNA-1 16 3637249 438M MD:Z:120A74G48C47G75T17G47T3 NM:i:7
cdhit-output-4_17.iteration.5 0.99 augustus_masked-168521239-processed-gene-0.18-mRNA-1 16 1624459 576M MD:Z:36G178T109C66T57G125 NM:i:5
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168521239-processed-gene-0.15-mRNA-1 0 3183324 420M MD:Z:343C76 NM:i:1
cdhit-output-4_17.iteration.3 0.99 augustus_masked-168520968-processed-gene-0.2-mRNA-1 16 3603534 303M MD:Z:37G40C224 NM:i:2
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168520651-processed-gene-0.5-mRNA-1 16 3575254 309M MD:Z:309 NM:i:0
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168520326-processed-gene-0.1-mRNA-1 0 2915544 459M MD:Z:37G114T12GT104G23TG68T93 NM:i:8
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168520234-processed-gene-0.2-mRNA-1 16 332310 225M MD:Z:225 NM:i:0
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168520097-processed-gene-0.9-mRNA-1 16 3364977 387M MD:Z:387 NM:i:0
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168519352-processed-gene-0.0-mRNA-1 0 3011401 1956M MD:Z:620A122A755T456 NM:i:3
cdhit-output-4_19.iteration.1 0.99 augustus_masked-168519296-processed-gene-0.1-mRNA-1 0 811872 435M MD:Z:10T197T126G44G54 NM:i:4
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168518676-processed-gene-0.3-mRNA-1 0 3051875 309M MD:Z:207A19A5G75 NM:i:3
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168518282-processed-gene-0.21-mRNA-1 0 3092501 1911M MD:Z:1911 NM:i:0
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168518280-processed-gene-0.3-mRNA-1 0 2952632 384M MD:Z:384 NM:i:0
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168517692-processed-gene-0.0-mRNA-1 16 3288300 1080M MD:Z:62C264C46TT704 NM:i:4
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168517429-processed-gene-0.7-mRNA-1 16 2846968 393M MD:Z:393 NM:i:0
cdhit-output-4_12.iteration.2 0.99 augustus_masked-168517380-processed-gene-0.1-mRNA-1 16 2804688 2010M MD:Z:300A31C191T470C70G52C1T366T339A173T7 NM:i:10
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168517182-processed-gene-0.2-mRNA-1 0 3494854 1314M MD:Z:143C624T545 NM:i:2
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168517095-processed-gene-0.10-mRNA-1 0 3218024 303M MD:Z:303 NM:i:0
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168516956-processed-gene-0.1-mRNA-1 0 3288558 3153M MD:Z:135G42A50G135C442T15G303G461N100N84C12N37N304G428G367G223 NM:i:15
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168516061-processed-gene-0.2-mRNA-1 0 2914989 2047M MD:Z:1530A440T75 NM:i:2
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168515792-processed-gene-0.2-mRNA-1 0 3261080 1302M MD:Z:197G149G145G61C205G14T227G137CA52G65A39 NM:i:11
